latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-73.89206,2.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2002-02-20,51,44.3,0.40,0.40,0.00,1.0,13.3
2002-02-21,61,52.4,3.30,3.30,0.00,3.0,13.4
2002-02-22,3,42.0,0.00,0.00,0.00,0.0,12.3
2002-02-23,3,37.2,0.00,0.00,0.00,0.0,8.1
2002-02-24,1,35.2,0.00,0.00,0.00,0.0,7.7
2002-02-25,3,40.5,0.00,0.00,0.00,0.0,9.7
2002-02-26,51,46.4,0.40,0.40,0.00,1.0,12.2
2002-02-27,71,38.9,2.40,2.70,0.28,7.0,14.4
2002-02-28,2,32.2,0.00,0.00,0.00,0.0,15.8
2002-03-01,3,33.9,0.00,0.00,0.00,0.0,11.7
2002-03-02,55,39.4,1.40,1.40,0.00,2.0,13.3
2002-03-03,61,52.4,11.90,11.90,0.00,7.0,20.4
2002-03-04,3,35.9,0.00,0.00,0.00,0.0,12.6
2002-03-05,3,27.3,0.00,0.00,0.00,0.0,13.1
2002-03-06,3,40.3,0.00,0.00,0.00,0.0,13.9
2002-03-07,3,47.7,0.00,0.00,0.00,0.0,10.7
2002-03-08,3,44.4,0.00,0.00,0.00,0.0,8.6
2002-03-09,53,53.5,1.60,1.60,0.00,3.0,17.7
2002-03-10,63,43.2,6.70,6.70,0.00,5.0,22.2
2002-03-11,3,33.5,0.00,0.00,0.00,0.0,12.5
2002-03-12,51,39.1,0.50,0.50,0.00,2.0,7.7
2002-03-13,53,40.3,4.10,4.10,0.00,13.0,9.4
2002-03-14,3,49.2,0.00,0.00,0.00,0.0,6.5
2002-03-15,3,52.2,0.00,0.00,0.00,0.0,9.0
2002-03-16,63,51.4,8.10,8.10,0.00,6.0,11.4
2002-03-17,71,36.3,0.80,1.10,0.21,4.0,11.3
2002-03-18,73,36.8,9.10,10.90,1.26,18.0,13.2
2002-03-19,3,40.6,0.00,0.00,0.00,0.0,6.4
2002-03-20,73,39.3,19.40,20.20,0.56,15.0,12.9
2002-03-21,51,42.5,0.40,0.40,0.00,2.0,19.2
2002-03-22,71,28.5,0.00,0.40,0.28,2.0,19.0
2002-03-23,1,34.8,0.00,0.00,0.00,0.0,17.5
2002-03-24,51,41.8,0.20,0.20,0.00,1.0,11.5
2002-03-25,3,40.0,0.00,0.00,0.00,0.0,11.4
2002-03-26,71,40.7,14.10,14.30,0.14,14.0,15.2
2002-03-27,61,47.1,9.90,9.90,0.00,7.0,12.2
2002-03-28,1,42.0,0.00,0.00,0.00,0.0,9.0
2002-03-29,3,44.5,0.00,0.00,0.00,0.0,12.5
2002-03-30,61,56.4,2.40,2.40,0.00,3.0,12.4
2002-03-31,55,50.0,2.10,2.10,0.00,5.0,8.5
2002-04-01,61,50.0,7.50,7.50,0.00,6.0,16.4
2002-04-02,3,45.4,0.00,0.00,0.00,0.0,12.8
2002-04-03,61,56.1,5.70,5.70,0.00,8.0,16.5
2002-04-04,2,42.6,0.00,0.00,0.00,0.0,10.8
2002-04-05,3,37.0,0.00,0.00,0.00,0.0,9.4
2002-04-06,3,36.9,0.00,0.00,0.00,0.0,11.2
2002-04-07,3,37.2,0.00,0.00,0.00,0.0,10.0
2002-04-08,3,47.3,0.00,0.00,0.00,0.0,9.6
2002-04-09,51,60.2,0.90,0.90,0.00,3.0,15.5
2002-04-10,53,55.7,2.30,2.30,0.00,5.0,11.7
2002-04-11,3,48.3,0.00,0.00,0.00,0.0,11.1
2002-04-12,51,47.8,0.50,0.50,0.00,3.0,6.5
2002-04-13,61,59.6,3.40,3.40,0.00,5.0,10.1
2002-04-14,53,60.9,0.80,0.80,0.00,3.0,9.8
2002-04-15,53,66.8,1.30,1.30,0.00,3.0,10.1
2002-04-16,3,71.8,0.00,0.00,0.00,0.0,6.1
2002-04-17,3,75.6,0.00,0.00,0.00,0.0,6.3
2002-04-18,3,75.5,0.00,0.00,0.00,0.0,7.4
2002-04-19,61,70.9,3.80,3.80,0.00,2.0,8.5
2002-04-20,55,62.8,4.20,4.20,0.00,6.0,8.1
2002-04-21,53,52.5,1.20,1.20,0.00,3.0,9.5
2002-04-22,55,48.8,8.70,8.70,0.00,16.0,12.3
2002-04-23,3,45.0,0.00,0.00,0.00,0.0,13.6
2002-04-24,3,47.5,0.00,0.00,0.00,0.0,10.6
2002-04-25,61,46.7,10.10,10.10,0.00,9.0,14.3
2002-04-26,3,47.2,0.00,0.00,0.00,0.0,15.2
2002-04-27,3,49.0,0.00,0.00,0.00,0.0,8.4
2002-04-28,63,54.3,28.90,28.90,0.00,16.0,12.5
2002-04-29,51,51.4,0.20,0.20,0.00,1.0,14.2
2002-04-30,61,48.3,7.30,7.30,0.00,7.0,13.8
2002-05-01,3,52.3,0.00,0.00,0.00,0.0,10.6
2002-05-02,63,54.7,21.10,21.10,0.00,13.0,13.0
2002-05-03,53,54.2,0.60,0.60,0.00,1.0,22.2
2002-05-04,3,52.0,0.00,0.00,0.00,0.0,9.4
2002-05-05,3,56.5,0.00,0.00,0.00,0.0,8.9
2002-05-06,3,59.3,0.00,0.00,0.00,0.0,11.8
2002-05-07,51,65.0,0.60,0.60,0.00,2.0,7.9
2002-05-08,3,61.8,0.00,0.00,0.00,0.0,10.4
2002-05-09,53,53.6,0.80,0.80,0.00,3.0,9.1
2002-05-10,51,63.0,0.10,0.10,0.00,1.0,14.7
2002-05-11,3,57.4,0.00,0.00,0.00,0.0,9.7
2002-05-12,53,57.2,3.50,3.50,0.00,8.0,10.2
2002-05-13,63,53.3,39.10,39.10,0.00,22.0,11.9
2002-05-14,63,53.4,6.70,6.70,0.00,5.0,21.3
2002-05-15,3,55.0,0.00,0.00,0.00,0.0,20.6
2002-05-16,3,62.7,0.00,0.00,0.00,0.0,13.4
2002-05-17,53,66.7,0.70,0.70,0.00,2.0,13.5
2002-05-18,63,48.5,33.10,33.10,0.00,13.0,18.3
2002-05-19,3,48.6,0.00,0.00,0.00,0.0,8.7
2002-05-20,3,48.5,0.00,0.00,0.00,0.0,8.6
2002-05-21,2,48.8,0.00,0.00,0.00,0.0,9.3
2002-05-22,3,53.2,0.00,0.00,0.00,0.0,7.7
2002-05-23,0,57.4,0.00,0.00,0.00,0.0,8.4
2002-05-24,3,65.6,0.00,0.00,0.00,0.0,9.2
2002-05-25,3,59.3,0.00,0.00,0.00,0.0,11.2
2002-05-26,53,60.0,1.30,1.30,0.00,2.0,7.0
2002-05-27,53,63.4,1.70,1.70,0.00,5.0,6.3
2002-05-28,3,65.3,0.00,0.00,0.00,0.0,6.8
2002-05-29,51,66.0,0.30,0.30,0.00,2.0,9.8
2002-05-30,3,66.1,0.00,0.00,0.00,0.0,10.1
2002-05-31,51,71.7,0.70,0.70,0.00,2.0,11.6
2002-06-01,0,73.6,0.00,0.00,0.00,0.0,11.7
2002-06-02,3,68.8,0.00,0.00,0.00,0.0,17.1
2002-06-03,3,63.0,0.00,0.00,0.00,0.0,9.0
2002-06-04,3,64.0,0.00,0.00,0.00,0.0,13.7
2002-06-05,53,73.3,1.80,1.80,0.00,4.0,10.1
2002-06-06,65,70.0,28.20,28.20,0.00,10.0,13.9
2002-06-07,63,60.9,15.50,15.50,0.00,8.0,16.1
2002-06-08,3,60.0,0.00,0.00,0.00,0.0,8.3
2002-06-09,3,66.9,0.00,0.00,0.00,0.0,7.3
2002-06-10,3,69.0,0.00,0.00,0.00,0.0,8.3
2002-06-11,3,74.2,0.00,0.00,0.00,0.0,8.9
2002-06-12,53,76.0,2.10,2.10,0.00,5.0,11.3
2002-06-13,51,61.7,0.30,0.30,0.00,3.0,10.3
2002-06-14,63,58.5,20.70,20.70,0.00,19.0,10.0
2002-06-15,51,59.3,1.20,1.20,0.00,5.0,9.6
2002-06-16,61,66.2,1.60,1.60,0.00,2.0,11.1
2002-06-17,2,66.6,0.00,0.00,0.00,0.0,9.3
2002-06-18,2,66.5,0.00,0.00,0.00,0.0,8.5
2002-06-19,63,69.0,6.60,6.60,0.00,4.0,4.4
2002-06-20,3,68.2,0.00,0.00,0.00,0.0,7.6
2002-06-21,2,69.2,0.00,0.00,0.00,0.0,8.5
2002-06-22,3,73.9,0.00,0.00,0.00,0.0,7.7
2002-06-23,3,77.4,0.00,0.00,0.00,0.0,8.4
2002-06-24,53,79.4,0.90,0.90,0.00,2.0,9.6
2002-06-25,3,76.1,0.00,0.00,0.00,0.0,7.4
2002-06-26,61,80.2,5.00,5.00,0.00,3.0,8.2
2002-06-27,63,80.6,12.20,12.20,0.00,8.0,10.0
2002-06-28,51,76.1,0.30,0.30,0.00,1.0,8.7
2002-06-29,3,77.0,0.00,0.00,0.00,0.0,8.4
2002-06-30,2,76.8,0.00,0.00,0.00,0.0,9.7
2002-07-01,3,79.1,0.00,0.00,0.00,0.0,8.6
2002-07-02,3,84.1,0.00,0.00,0.00,0.0,8.6
2002-07-03,51,87.0,0.10,0.10,0.00,1.0,7.9
2002-07-04,3,87.2,0.00,0.00,0.00,0.0,8.3
2002-07-05,3,78.8,0.00,0.00,0.00,0.0,14.6
2002-07-06,2,74.5,0.00,0.00,0.00,0.0,9.3
2002-07-07,1,77.7,0.00,0.00,0.00,0.0,9.0
2002-07-08,3,80.2,0.00,0.00,0.00,0.0,6.8
2002-07-09,51,82.2,0.20,0.20,0.00,2.0,11.1
2002-07-10,53,75.9,2.90,2.90,0.00,6.0,11.4
2002-07-11,1,69.5,0.00,0.00,0.00,0.0,11.6
2002-07-12,0,70.5,0.00,0.00,0.00,0.0,9.3
2002-07-13,3,72.9,0.00,0.00,0.00,0.0,10.4
2002-07-14,51,74.5,0.20,0.20,0.00,1.0,6.9
2002-07-15,3,79.6,0.00,0.00,0.00,0.0,8.1
2002-07-16,2,78.8,0.00,0.00,0.00,0.0,11.3
2002-07-17,3,80.2,0.00,0.00,0.00,0.0,6.7
2002-07-18,51,84.7,0.50,0.50,0.00,2.0,9.7
2002-07-19,61,80.6,4.10,4.10,0.00,6.0,6.3
2002-07-20,51,76.9,0.60,0.60,0.00,3.0,7.8
2002-07-21,3,75.1,0.00,0.00,0.00,0.0,10.1
2002-07-22,3,80.1,0.00,0.00,0.00,0.0,10.9
2002-07-23,63,82.6,10.70,10.70,0.00,6.0,13.6
2002-07-24,61,71.9,3.40,3.40,0.00,4.0,11.5
2002-07-25,3,69.5,0.00,0.00,0.00,0.0,9.2
2002-07-26,53,66.3,1.00,1.00,0.00,2.0,7.4
2002-07-27,55,69.8,1.50,1.50,0.00,2.0,5.9
2002-07-28,51,76.4,0.30,0.30,0.00,2.0,7.1
2002-07-29,51,84.3,0.40,0.40,0.00,1.0,8.4
2002-07-30,51,84.5,0.10,0.10,0.00,1.0,11.4
2002-07-31,1,82.4,0.00,0.00,0.00,0.0,8.3
2002-08-01,51,83.5,0.30,0.30,0.00,1.0,6.3
2002-08-02,61,83.5,3.50,3.50,0.00,3.0,8.4
2002-08-03,55,79.8,1.10,1.10,0.00,1.0,7.1
2002-08-04,3,82.6,0.00,0.00,0.00,0.0,7.3
2002-08-05,61,82.1,6.80,6.80,0.00,5.0,8.9
2002-08-06,61,72.9,3.80,3.80,0.00,5.0,15.2
2002-08-07,2,69.6,0.00,0.00,0.00,0.0,9.7
2002-08-08,2,72.2,0.00,0.00,0.00,0.0,9.2
2002-08-09,3,72.7,0.00,0.00,0.00,0.0,6.8
2002-08-10,3,75.1,0.00,0.00,0.00,0.0,9.2
2002-08-11,3,77.9,0.00,0.00,0.00,0.0,9.6
2002-08-12,51,81.3,0.40,0.40,0.00,2.0,6.5
2002-08-13,1,85.2,0.00,0.00,0.00,0.0,8.0
2002-08-14,51,84.3,0.30,0.30,0.00,1.0,10.4
2002-08-15,3,81.5,0.00,0.00,0.00,0.0,11.2
2002-08-16,63,81.9,7.70,7.70,0.00,3.0,9.4
2002-08-17,63,81.7,4.60,4.60,0.00,3.0,7.9
2002-08-18,51,84.3,0.10,0.10,0.00,1.0,8.3
2002-08-19,3,82.7,0.00,0.00,0.00,0.0,8.1
2002-08-20,61,75.9,7.40,7.40,0.00,7.0,9.4
2002-08-21,1,74.1,0.00,0.00,0.00,0.0,8.1
2002-08-22,3,74.9,0.00,0.00,0.00,0.0,9.7
2002-08-23,53,75.4,1.30,1.30,0.00,4.0,9.9
2002-08-24,61,70.9,6.10,6.10,0.00,12.0,7.9
2002-08-25,53,73.2,0.70,0.70,0.00,1.0,8.2
2002-08-26,3,73.4,0.00,0.00,0.00,0.0,6.0
2002-08-27,3,75.2,0.00,0.00,0.00,0.0,6.3
2002-08-28,53,70.6,1.90,1.90,0.00,5.0,10.9
2002-08-29,63,62.8,25.70,25.70,0.00,18.0,15.4
2002-08-30,3,64.0,0.00,0.00,0.00,0.0,9.3
2002-08-31,3,66.0,0.00,0.00,0.00,0.0,13.1
2002-09-01,63,62.8,14.60,14.60,0.00,12.0,11.4
2002-09-02,61,64.9,6.60,6.60,0.00,10.0,15.0
2002-09-03,3,70.8,0.00,0.00,0.00,0.0,7.8
2002-09-04,3,75.5,0.00,0.00,0.00,0.0,7.4
2002-09-05,3,70.5,0.00,0.00,0.00,0.0,9.8
2002-09-06,3,67.1,0.00,0.00,0.00,0.0,9.0
2002-09-07,3,69.4,0.00,0.00,0.00,0.0,6.4
2002-09-08,2,70.7,0.00,0.00,0.00,0.0,6.0
2002-09-09,1,74.4,0.00,0.00,0.00,0.0,6.4
2002-09-10,3,74.4,0.00,0.00,0.00,0.0,8.2
2002-09-11,3,69.6,0.00,0.00,0.00,0.0,24.0
2002-09-12,0,63.5,0.00,0.00,0.00,0.0,10.6
2002-09-13,3,68.6,0.00,0.00,0.00,0.0,12.1
2002-09-14,3,71.6,0.00,0.00,0.00,0.0,10.6
2002-09-15,55,73.5,6.60,6.60,0.00,11.0,9.8
2002-09-16,63,72.8,14.30,14.30,0.00,16.0,9.8
2002-09-17,0,69.9,0.00,0.00,0.00,0.0,8.1
2002-09-18,3,67.6,0.00,0.00,0.00,0.0,6.5
2002-09-19,2,68.0,0.00,0.00,0.00,0.0,8.9
2002-09-20,3,69.1,0.00,0.00,0.00,0.0,9.9
2002-09-21,3,72.6,0.00,0.00,0.00,0.0,7.8
2002-09-22,3,73.1,0.00,0.00,0.00,0.0,10.5
2002-09-23,61,70.8,2.50,2.50,0.00,3.0,9.9
2002-09-24,3,67.6,0.00,0.00,0.00,0.0,8.3
2002-09-25,3,65.4,0.00,0.00,0.00,0.0,8.3
2002-09-26,63,61.5,15.60,15.60,0.00,13.0,10.4
2002-09-27,63,65.7,24.90,24.90,0.00,17.0,15.5
2002-09-28,51,68.2,0.80,0.80,0.00,3.0,15.0
2002-09-29,0,60.5,0.00,0.00,0.00,0.0,8.0
2002-09-30,1,63.3,0.00,0.00,0.00,0.0,7.1
2002-10-01,3,67.0,0.00,0.00,0.00,0.0,10.1
2002-10-02,1,72.2,0.00,0.00,0.00,0.0,7.4
2002-10-03,53,71.1,0.90,0.90,0.00,3.0,9.0
2002-10-04,51,65.5,0.70,0.70,0.00,4.0,11.8
2002-10-05,53,73.0,1.10,1.10,0.00,4.0,13.4
2002-10-06,3,61.2,0.00,0.00,0.00,0.0,12.5
2002-10-07,3,66.2,0.00,0.00,0.00,0.0,11.0
2002-10-08,3,56.2,0.00,0.00,0.00,0.0,9.5
2002-10-09,3,58.0,0.00,0.00,0.00,0.0,9.0
2002-10-10,55,60.2,5.60,5.60,0.00,11.0,7.7
2002-10-11,61,59.0,35.50,35.50,0.00,24.0,12.9
2002-10-12,63,59.5,18.20,18.20,0.00,15.0,14.7
2002-10-13,3,59.7,0.00,0.00,0.00,0.0,10.9
2002-10-14,3,52.8,0.00,0.00,0.00,0.0,12.6
2002-10-15,3,50.0,0.00,0.00,0.00,0.0,8.5
2002-10-16,63,53.2,38.10,38.10,0.00,18.0,21.2
2002-10-17,53,52.9,1.20,1.20,0.00,3.0,10.8
2002-10-18,3,50.1,0.00,0.00,0.00,0.0,8.9
2002-10-19,3,53.7,0.00,0.00,0.00,0.0,14.1
2002-10-20,3,52.7,0.00,0.00,0.00,0.0,9.4
2002-10-21,3,48.9,0.00,0.00,0.00,0.0,8.5
2002-10-22,3,46.9,0.00,0.00,0.00,0.0,7.2
2002-10-23,3,47.2,0.00,0.00,0.00,0.0,10.5
2002-10-24,3,42.6,0.00,0.00,0.00,0.0,5.9
2002-10-25,51,47.1,0.50,0.50,0.00,4.0,8.3
2002-10-26,63,53.1,18.10,18.10,0.00,10.0,14.1
2002-10-27,3,51.6,0.00,0.00,0.00,0.0,10.1
2002-10-28,3,46.1,0.00,0.00,0.00,0.0,6.9
2002-10-29,55,41.4,3.60,3.60,0.00,5.0,10.1
2002-10-30,71,39.6,5.70,5.80,0.07,19.0,9.7
2002-10-31,3,41.3,0.00,0.00,0.00,0.0,8.7
2002-11-01,3,41.2,0.00,0.00,0.00,0.0,14.9
2002-11-02,3,37.4,0.00,0.00,0.00,0.0,11.4
2002-11-03,3,38.7,0.00,0.00,0.00,0.0,9.7
2002-11-04,51,43.6,0.40,0.40,0.00,2.0,8.3
2002-11-05,53,42.3,1.20,1.20,0.00,2.0,9.4
2002-11-06,63,47.3,12.60,12.60,0.00,7.0,16.8
2002-11-07,3,41.1,0.00,0.00,0.00,0.0,15.4
2002-11-08,3,44.8,0.00,0.00,0.00,0.0,12.5
2002-11-09,3,49.8,0.00,0.00,0.00,0.0,9.2
2002-11-10,53,58.3,1.30,1.30,0.00,3.0,11.9
2002-11-11,53,62.6,2.50,2.50,0.00,6.0,11.4
2002-11-12,63,50.8,23.10,23.10,0.00,13.0,13.5
2002-11-13,53,47.0,5.00,5.00,0.00,17.0,11.2
2002-11-14,3,44.8,0.00,0.00,0.00,0.0,9.2
2002-11-15,3,49.0,0.00,0.00,0.00,0.0,8.9
2002-11-16,61,43.9,12.40,12.40,0.00,15.0,16.4
2002-11-17,63,41.7,28.30,28.30,0.00,19.0,18.0
2002-11-18,61,41.0,8.10,8.10,0.00,7.0,18.6
2002-11-19,53,41.1,0.50,0.50,0.00,1.0,7.6
2002-11-20,1,43.5,0.00,0.00,0.00,0.0,5.9
2002-11-21,53,45.2,1.30,1.30,0.00,3.0,5.5
2002-11-22,61,46.9,13.10,13.10,0.00,16.0,11.1
2002-11-23,51,38.7,0.60,0.60,0.00,3.0,21.2
2002-11-24,1,40.3,0.00,0.00,0.00,0.0,14.0
2002-11-25,3,44.9,0.00,0.00,0.00,0.0,10.5
2002-11-26,3,41.7,0.00,0.00,0.00,0.0,9.1
2002-11-27,73,35.2,4.60,8.10,2.45,11.0,13.2
2002-11-28,3,28.9,0.00,0.00,0.00,0.0,11.2
2002-11-29,3,32.8,0.00,0.00,0.00,0.0,14.0
2002-11-30,3,41.5,0.00,0.00,0.00,0.0,10.7
2002-12-01,3,32.0,0.00,0.00,0.00,0.0,18.3
2002-12-02,71,33.0,0.00,0.00,0.21,0.0,10.3
2002-12-03,71,24.7,0.00,0.00,0.07,0.0,15.2
2002-12-04,3,25.1,0.00,0.00,0.00,0.0,9.8
2002-12-05,75,27.8,0.00,15.40,10.92,16.0,12.9
2002-12-06,3,24.6,0.00,0.00,0.00,0.0,8.1
2002-12-07,2,20.7,0.00,0.00,0.00,0.0,9.5
2002-12-08,3,27.4,0.00,0.00,0.00,0.0,10.1
2002-12-09,3,20.9,0.00,0.00,0.00,0.0,11.2
2002-12-10,3,27.2,0.00,0.00,0.00,0.0,5.9
2002-12-11,63,31.0,17.00,17.00,0.00,11.0,16.1
2002-12-12,53,35.8,2.30,2.30,0.00,7.0,14.7
2002-12-13,61,34.5,9.40,9.40,0.00,6.0,11.4
2002-12-14,61,42.7,6.50,6.50,0.00,15.0,15.8
2002-12-15,3,39.0,0.00,0.00,0.00,0.0,13.6
2002-12-16,51,36.3,0.80,0.80,0.00,3.0,16.9
2002-12-17,0,27.5,0.00,0.00,0.00,0.0,10.1
2002-12-18,3,27.5,0.00,0.00,0.00,0.0,6.5
2002-12-19,3,34.6,0.00,0.00,0.00,0.0,7.3
2002-12-20,63,49.2,17.00,17.00,0.00,12.0,16.8
2002-12-21,3,37.6,0.00,0.00,0.00,0.0,16.9
2002-12-22,3,38.5,0.00,0.00,0.00,0.0,9.3
2002-12-23,3,37.7,0.00,0.00,0.00,0.0,14.2
2002-12-24,71,33.7,0.00,0.10,0.14,1.0,9.2
2002-12-25,75,34.6,11.90,29.10,12.11,22.0,22.4
2002-12-26,73,30.8,0.00,0.70,0.63,2.0,17.9
2002-12-27,3,27.6,0.00,0.00,0.00,0.0,8.4
2002-12-28,3,27.2,0.00,0.00,0.00,0.0,8.7
2002-12-29,3,29.4,0.00,0.00,0.00,0.0,10.6
2002-12-30,71,29.9,1.30,1.50,0.14,2.0,6.5
2002-12-31,53,40.7,1.40,1.40,0.00,4.0,7.3
2003-01-01,63,39.3,23.70,23.70,0.00,14.0,16.1
2003-01-02,71,33.2,7.30,7.90,0.56,7.0,16.5
2003-01-03,73,33.0,6.50,13.60,5.11,22.0,15.5
2003-01-04,73,32.2,2.80,3.70,0.70,6.0,13.4
2003-01-05,73,27.9,0.00,3.30,2.31,7.0,8.4
2003-01-06,73,30.4,0.00,3.10,2.24,12.0,7.4
2003-01-07,71,24.9,0.00,0.70,0.56,4.0,14.4
2003-01-08,73,32.1,0.00,2.00,1.47,7.0,11.1
2003-01-09,3,38.0,0.00,0.00,0.00,0.0,15.0
2003-01-10,2,29.8,0.00,0.00,0.00,0.0,12.8
2003-01-11,3,23.6,0.00,0.00,0.00,0.0,15.9
2003-01-12,3,23.6,0.00,0.00,0.00,0.0,13.8
2003-01-13,3,24.2,0.00,0.00,0.00,0.0,13.8
2003-01-14,3,21.1,0.00,0.00,0.00,0.0,10.8
2003-01-15,3,21.0,0.00,0.00,0.00,0.0,11.6
2003-01-16,71,19.8,0.00,0.00,0.07,0.0,10.7
2003-01-17,73,21.0,0.00,1.40,0.98,5.0,13.5
2003-01-18,0,8.4,0.00,0.00,0.00,0.0,11.1
2003-01-19,3,17.9,0.00,0.00,0.00,0.0,13.0
2003-01-20,3,22.2,0.00,0.00,0.00,0.0,16.9
2003-01-21,3,13.8,0.00,0.00,0.00,0.0,12.4
2003-01-22,3,11.4,0.00,0.00,0.00,0.0,14.3
2003-01-23,3,9.1,0.00,0.00,0.00,0.0,13.0
2003-01-24,2,12.9,0.00,0.00,0.00,0.0,13.0
2003-01-25,2,15.6,0.00,0.00,0.00,0.0,9.1
2003-01-26,71,23.6,0.00,0.70,0.63,4.0,6.8
2003-01-27,71,14.1,0.00,0.60,0.49,3.0,14.8
2003-01-28,3,10.6,0.00,0.00,0.00,0.0,8.5
2003-01-29,73,25.5,0.00,1.90,1.75,9.0,5.5
2003-01-30,3,22.1,0.00,0.00,0.00,0.0,5.6
2003-01-31,3,31.5,0.00,0.00,0.00,0.0,7.3
2003-02-01,73,33.7,0.30,2.40,1.47,10.0,8.6
2003-02-02,3,36.1,0.00,0.00,0.00,0.0,19.2
2003-02-03,3,36.8,0.00,0.00,0.00,0.0,12.1
2003-02-04,61,39.0,3.50,3.50,0.00,5.0,16.2
2003-02-05,3,29.1,0.00,0.00,0.00,0.0,15.2
2003-02-06,71,26.0,0.00,0.00,0.07,0.0,6.0
2003-02-07,75,26.8,0.00,14.00,9.87,16.0,9.4
2003-02-08,2,15.2,0.00,0.00,0.00,0.0,9.6
2003-02-09,3,16.8,0.00,0.00,0.00,0.0,10.5
2003-02-10,73,27.8,0.00,3.20,2.45,8.0,9.7
2003-02-11,71,20.0,0.00,0.00,0.07,0.0,13.3
2003-02-12,73,19.1,0.00,0.60,0.42,2.0,17.5
2003-02-13,3,11.1,0.00,0.00,0.00,0.0,15.6
2003-02-14,3,13.7,0.00,0.00,0.00,0.0,10.3
2003-02-15,71,19.1,0.00,0.00,0.21,0.0,9.1
2003-02-16,73,11.7,0.00,4.60,3.50,9.0,11.3
2003-02-17,75,21.2,0.10,40.90,28.56,24.0,19.3
2003-02-18,73,26.0,0.00,0.50,0.63,2.0,12.6
2003-02-19,3,25.5,0.00,0.00,0.00,0.0,7.6
2003-02-20,3,30.7,0.00,0.00,0.00,0.0,7.3
2003-02-21,53,29.5,1.60,1.60,0.00,4.0,7.0
2003-02-22,63,35.1,26.00,26.00,0.00,18.0,12.3
2003-02-23,63,38.7,8.70,8.70,0.00,13.0,18.9
2003-02-24,3,24.5,0.00,0.00,0.00,0.0,17.2
2003-02-25,3,22.0,0.00,0.00,0.00,0.0,11.1
2003-02-26,71,14.3,0.00,0.00,0.28,0.0,6.8
2003-02-27,3,20.1,0.00,0.00,0.00,0.0,7.4
2003-02-28,71,28.2,0.00,0.30,0.35,3.0,8.3
2003-03-01,73,30.6,0.90,1.30,0.28,4.0,8.1
2003-03-02,61,36.3,10.00,10.00,0.00,11.0,10.2
2003-03-03,3,19.5,0.00,0.00,0.00,0.0,15.8
2003-03-04,3,24.7,0.00,0.00,0.00,0.0,10.1
2003-03-05,61,37.6,6.90,6.90,0.00,7.0,9.7
2003-03-06,75,30.3,2.40,11.70,6.58,13.0,11.8
2003-03-07,3,18.7,0.00,0.00,0.00,0.0,7.6
2003-03-08,3,31.0,0.00,0.00,0.00,0.0,11.4
2003-03-09,51,37.6,0.40,0.40,0.00,2.0,12.8
2003-03-10,3,18.0,0.00,0.00,0.00,0.0,14.1
2003-03-11,3,27.5,0.00,0.00,0.00,0.0,11.2
2003-03-12,3,34.3,0.00,0.00,0.00,0.0,8.6
2003-03-13,73,33.7,2.60,3.80,0.84,7.0,8.9
2003-03-14,3,26.9,0.00,0.00,0.00,0.0,9.3
2003-03-15,3,35.2,0.00,0.00,0.00,0.0,8.5
2003-03-16,3,44.7,0.00,0.00,0.00,0.0,7.3
2003-03-17,3,50.8,0.00,0.00,0.00,0.0,7.2
2003-03-18,3,49.7,0.00,0.00,0.00,0.0,7.9
2003-03-19,3,37.0,0.00,0.00,0.00,0.0,9.6
2003-03-20,63,38.8,14.00,14.00,0.00,10.0,15.8
2003-03-21,63,54.5,15.10,15.10,0.00,12.0,15.1
2003-03-22,2,54.0,0.00,0.00,0.00,0.0,9.2
2003-03-23,3,46.7,0.00,0.00,0.00,0.0,10.0
2003-03-24,3,45.0,0.00,0.00,0.00,0.0,6.3
2003-03-25,2,44.5,0.00,0.00,0.00,0.0,11.1
2003-03-26,63,50.3,9.60,9.60,0.00,6.0,12.7
2003-03-27,3,46.8,0.00,0.00,0.00,0.0,8.4
2003-03-28,51,46.5,0.10,0.10,0.00,1.0,11.1
2003-03-29,63,56.5,9.30,9.30,0.00,6.0,14.8
2003-03-30,71,41.8,7.30,7.60,0.21,16.0,13.3
2003-03-31,71,35.2,0.10,0.30,0.28,2.0,20.3
2003-04-01,71,35.7,2.90,3.00,0.07,7.0,9.6
2003-04-02,51,43.3,0.60,0.60,0.00,3.0,9.5
2003-04-03,3,44.2,0.00,0.00,0.00,0.0,8.6
2003-04-04,3,39.8,0.00,0.00,0.00,0.0,12.2
2003-04-05,53,39.3,1.90,1.90,0.00,5.0,11.3
2003-04-06,3,39.1,0.00,0.00,0.00,0.0,14.1
2003-04-07,75,33.5,1.00,12.50,8.12,13.0,14.4
2003-04-08,71,33.8,0.10,0.20,0.07,1.0,15.3
2003-04-09,55,36.4,8.50,8.50,0.00,13.0,10.6
2003-04-10,3,39.9,0.00,0.00,0.00,0.0,12.0
2003-04-11,61,39.7,7.20,7.20,0.00,14.0,15.0
2003-04-12,61,49.2,8.00,8.00,0.00,11.0,12.8
2003-04-13,0,48.2,0.00,0.00,0.00,0.0,11.2
2003-04-14,0,44.9,0.00,0.00,0.00,0.0,9.3
