Borough Code,DOT street name,CSCL street name,PHYSICALID
5,oakdale street,oakdale st,49512.0
5,oakdale street,oakdale st,49508.0
5,oakdale street,oakdale st,49510.0
5,oakdale street,oakdale st,49516.0
5,oakdale street,oakdale st,49525.0
5,oakdale street,oakdale st,49523.0
5,oakdale street,oakdale st,49511.0
5,oakdale street,oakdale st,49507.0
5,oakdale street,oakdale st,49513.0
5,oakdale street,oakdale st,49522.0
5,oakdale street,oakdale st,49506.0
5,oakdale street,oakdale st,49527.0
5,oakdale street,oakdale st,49518.0
5,oakdale street,oakdale st,49515.0
5,occident avenue,occident ave,93758.0
5,occident avenue,occident ave,93757.0
5,occident avenue,occident ave,93756.0
5,natalie court,natalie ct,105312.0
5,ocean avenue,ocean ave,120273.0
5,ocean avenue,ocean ave,55865.0
5,ocean avenue,ocean ave,55869.0
5,ocean avenue,ocean ave,55868.0
5,ocean avenue,ocean ave,120281.0
5,ocean avenue,ocean ave,55870.0
5,ocean terrace,ocean ter,62926.0
5,ocean terrace,ocean ter,62917.0
5,ocean terrace,ocean ter,62927.0
5,ocean terrace,ocean ter,62924.0
5,ocean terrace,ocean ter,62912.0
5,ocean terrace,ocean ter,62925.0
5,ocean terrace,ocean ter,62932.0
5,ocean terrace,ocean ter,62918.0
5,ocean terrace,ocean ter,62920.0
5,ocean terrace,ocean ter,62910.0
5,ocean terrace,ocean ter,62915.0
5,ocean terrace,ocean ter,62916.0
5,ocean terrace,ocean ter,62914.0
5,ocean terrace,ocean ter,62929.0
5,ocean terrace,ocean ter,182123.0
5,ocean terrace,ocean ter,62928.0
5,ocean terrace,ocean ter,62909.0
5,ocean terrace,ocean ter,62933.0
5,ocean terrace,ocean ter,62923.0
5,ocean terrace,ocean ter,150863.0
5,ocean terrace,ocean ter,62937.0
5,ocean terrace,ocean ter,62908.0
5,ocean terrace,ocean ter,192808.0
5,ocean terrace,ocean ter,62930.0
5,ocean terrace,ocean ter,62911.0
5,ocean terrace,ocean ter,62922.0
5,ocean terrace,ocean ter,62934.0
5,ocean terrace,ocean ter,62935.0
5,ocean terrace,ocean ter,62913.0
5,ocean terrace,ocean ter,62931.0
5,ocean terrace,ocean ter,62919.0
5,oceanic avenue,oceanic ave,91078.0
5,oceanic avenue,oceanic ave,91079.0
5,oder avenue,oder ave,85156.0
5,oder avenue,oder ave,85158.0
5,oder avenue,oder ave,85157.0
5,oder avenue,oder ave,85159.0
5,oder avenue,oder ave,49960.0
5,oder avenue,oder ave,49961.0
5,oder avenue,oder ave,102762.0
5,oder avenue,oder ave,102763.0
5,odin street,odin st,99210.0
5,o'gorman avenue,o'gorman ave,60777.0
5,o'gorman avenue,o'gorman ave,95081.0
5,o'gorman avenue,o'gorman ave,60779.0
5,o'gorman avenue,o'gorman ave,60778.0
5,o'gorman avenue,o'gorman ave,60782.0
5,o'gorman avenue,o'gorman ave,60776.0
5,o'gorman avenue,o'gorman ave,193047.0
5,o'gorman avenue,o'gorman ave,95080.0
5,o'gorman avenue,o'gorman ave,95078.0
5,o'gorman avenue,o'gorman ave,95079.0
5,o'gorman avenue,o'gorman ave,193046.0
5,o'gorman avenue,o'gorman ave,60781.0
5,o'gorman avenue,o'gorman ave,95082.0
5,o'gorman avenue,o'gorman ave,60780.0
5,o'gorman avenue,o'gorman ave,192915.0
5,orange avenue,orange ave,61983.0
5,orange avenue,orange ave,61981.0
5,orange avenue,orange ave,61982.0
5,ormond place,ormond pl,55873.0
5,ormond place,ormond pl,55874.0
5,osgood avenue,osgood ave,170771.0
5,osgood avenue,osgood ave,45186.0
5,osgood avenue,osgood ave,45184.0
5,osgood avenue,osgood ave,45179.0
5,osgood avenue,osgood ave,45180.0
5,osgood avenue,osgood ave,45185.0
5,osgood avenue,osgood ave,45178.0
5,osgood avenue,osgood ave,45188.0
5,osgood avenue,osgood ave,45181.0
5,osgood avenue,osgood ave,45187.0
5,osgood avenue,osgood ave,45183.0
5,osgood avenue,osgood ave,184526.0
5,osgood avenue,osgood ave,45189.0
5,overlook avenue,overlook ave,101069.0
5,overlook avenue,overlook ave,94158.0
5,overlook avenue,overlook ave,94159.0
5,ovis place,ovis pl,98639.0
5,page avenue,page ave,15896.0
5,page avenue,page ave,15897.0
5,page avenue,page ave,160206.0
5,page avenue,page ave,197859.0
5,page avenue,page ave,15886.0
5,page avenue,page ave,160207.0
5,page avenue,page ave,15889.0
5,page avenue,page ave,15892.0
5,page avenue,page ave,15907.0
5,page avenue,page ave,15905.0
5,page avenue,page ave,15906.0
5,page avenue,page ave,15894.0
5,page avenue,page ave,15895.0
5,page avenue,page ave,15900.0
5,page avenue,page ave,15899.0
5,page avenue,page ave,197857.0
5,page avenue,page ave,162044.0
5,page avenue,page ave,15888.0
5,page avenue,page ave,15898.0
5,page avenue,page ave,15893.0
5,palmer avenue,palmer ave,60625.0
5,palmer avenue,palmer ave,60624.0
5,palmer avenue,palmer ave,60623.0
5,palmer avenue,palmer ave,60626.0
5,palmer avenue,palmer ave,60622.0
5,park drive north,park dr n,86885.0
5,park drive north,park dr n,86887.0
5,park drive north,park dr n,86886.0
5,park hill avenue,park hill ave,57088.0
5,park hill avenue,park hill ave,57087.0
5,park hill avenue,park hill ave,57089.0
5,park hill avenue,park hill ave,57086.0
5,patterson avenue,patterson ave,91096.0
5,patterson avenue,patterson ave,85560.0
5,patterson avenue,patterson ave,85554.0
5,patterson avenue,patterson ave,85557.0
5,patterson avenue,patterson ave,85558.0
5,patterson avenue,patterson ave,85556.0
5,patterson avenue,patterson ave,86452.0
5,patterson avenue,patterson ave,86453.0
5,patterson avenue,patterson ave,73171.0
5,patterson avenue,patterson ave,103469.0
5,patterson avenue,patterson ave,101863.0
5,patterson avenue,patterson ave,85561.0
5,patterson avenue,patterson ave,91095.0
5,patterson avenue,patterson ave,85555.0
5,patterson avenue,patterson ave,85559.0
5,patterson avenue,patterson ave,182764.0
5,pearson street,pearson st,49538.0
5,pearson street,pearson st,49536.0
5,pearson street,pearson st,49537.0
5,penbroke avenue,penbroke ave,98348.0
5,penbroke avenue,penbroke ave,98347.0
5,pershing street,pershing st,55812.0
5,perry avenue,perry ave,98636.0
5,perry avenue,perry ave,59094.0
5,perry avenue,perry ave,59095.0
5,picadilly place,picadilly pl,102097.0
5,pierce street,pierce st,45157.0
5,pierce street,pierce st,45150.0
5,pierce street,pierce st,45155.0
5,pierce street,pierce st,45156.0
5,pierce street,pierce st,45149.0
5,pierce street,pierce st,45153.0
5,pierce street,pierce st,45152.0
5,pierce street,pierce st,45151.0
5,pierce street,pierce st,45154.0
5,plank road,plank rd,103564.0
5,pommer avenue,pommer ave,98105.0
5,pommer avenue,pommer ave,98104.0
5,poplar avenue,poplar ave,97164.0
5,poplar avenue,poplar ave,97165.0
5,poplar avenue,poplar ave,97163.0
5,post avenue,post ave,89310.0
5,post avenue,post ave,89303.0
5,post avenue,post ave,89309.0
5,post avenue,post ave,89308.0
5,post avenue,post ave,89307.0
5,post avenue,post ave,89306.0
5,post avenue,post ave,89311.0
5,post avenue,post ave,89313.0
5,post avenue,post ave,89312.0
5,post avenue,post ave,161691.0
5,post avenue,post ave,89305.0
5,potter avenue,potter ave,64069.0
5,potter avenue,potter ave,64070.0
5,potter avenue,potter ave,64073.0
5,potter avenue,potter ave,64071.0
5,potter avenue,potter ave,64072.0
5,prol place,prol pl,76630.0
5,prol place,prol pl,76631.0
5,prol place,prol pl,76632.0
5,prospect street,prospect st,86449.0
5,prospect street,prospect st,86451.0
5,prospect street,prospect st,86450.0
5,providence street,providence st,50014.0
5,providence street,providence st,50012.0
5,providence street,providence st,50011.0
5,providence street,providence st,142744.0
5,pulaski avenue,pulaski ave,55511.0
5,pulaski avenue,pulaski ave,55509.0
5,pulaski avenue,pulaski ave,101003.0
5,pulaski avenue,pulaski ave,55512.0
5,pulaski avenue,pulaski ave,185063.0
5,pulaski avenue,pulaski ave,55508.0
5,pulaski avenue,pulaski ave,55510.0
5,quincy avenue,quincy ave,50019.0
5,quincy avenue,quincy ave,58271.0
5,quincy avenue,quincy ave,58273.0
5,quincy avenue,quincy ave,44673.0
5,quincy avenue,quincy ave,44671.0
5,quincy avenue,quincy ave,44669.0
5,quincy avenue,quincy ave,50022.0
5,quincy avenue,quincy ave,44670.0
5,quincy avenue,quincy ave,44672.0
5,quincy avenue,quincy ave,86990.0
5,quincy avenue,quincy ave,50021.0
5,quincy avenue,quincy ave,44668.0
5,quincy avenue,quincy ave,50020.0
5,quincy avenue,quincy ave,93967.0
5,quintard street,quintard st,45077.0
5,quintard street,quintard st,45074.0
5,quintard street,quintard st,45076.0
5,quintard street,quintard st,45079.0
5,quintard street,quintard st,45083.0
5,quintard street,quintard st,45084.0
5,quintard street,quintard st,45082.0
5,quintard street,quintard st,45086.0
5,quintard street,quintard st,45073.0
5,quintard street,quintard st,45085.0
5,quintard street,quintard st,45081.0
5,quintard street,quintard st,45075.0
5,quintard street,quintard st,45080.0
5,quintard street,quintard st,45078.0
5,racal court,racal ct,101116.0
5,radford street,radford st,101995.0
5,rainbow avenue,rainbow ave,102068.0
5,ralph place,ralph pl,102778.0
5,raymond avenue,raymond ave,88540.0
5,raymond avenue,raymond ave,100669.0
5,rector street,rector st,94957.0
5,rector street,rector st,94958.0
5,redwood loop,redwood loop,104471.0
5,redwood loop,redwood loop,104475.0
5,redwood loop,redwood loop,104474.0
5,redwood loop,redwood loop,104470.0
5,redwood loop,redwood loop,104473.0
5,redwood loop,redwood loop,104469.0
5,redwood loop,redwood loop,104472.0
5,regal walk,regal walk,69233.0
5,renfrew place,renfrew pl,100499.0
5,renfrew place,renfrew pl,100498.0
5,reno avenue,reno ave,35024.0
5,reno avenue,reno ave,35025.0
5,reno avenue,reno ave,35029.0
5,reno avenue,reno ave,35026.0
5,reno avenue,reno ave,35023.0
5,reno avenue,reno ave,35027.0
5,reno avenue,reno ave,35028.0
5,reon avenue,reon ave,35077.0
5,reon avenue,reon ave,35078.0
5,reon avenue,reon ave,35079.0
5,reon avenue,reon ave,35081.0
5,reon avenue,reon ave,35080.0
5,reon avenue,reon ave,35076.0
5,rice avenue,rice ave,44666.0
5,rice avenue,rice ave,44667.0
5,rice avenue,rice ave,44665.0
5,rice avenue,rice ave,44664.0
5,richmond avenue,richmond ave,94438.0
5,richmond avenue,richmond ave,49428.0
5,richmond avenue,richmond ave,49494.0
5,richmond avenue,richmond ave,49498.0
5,richmond avenue,richmond ave,49492.0
5,richmond avenue,richmond ave,49396.0
5,richmond avenue,richmond ave,94437.0
5,richmond avenue,richmond ave,49449.0
5,richmond avenue,richmond ave,164601.0
5,richmond avenue,richmond ave,49407.0
5,richmond avenue,richmond ave,49444.0
5,richmond avenue,richmond ave,49401.0
5,richmond avenue,richmond ave,197940.0
5,richmond avenue,richmond ave,49414.0
5,richmond avenue,richmond ave,49469.0
5,richmond avenue,richmond ave,49411.0
5,richmond avenue,richmond ave,49458.0
5,richmond avenue,richmond ave,49421.0
5,richmond avenue,richmond ave,164597.0
5,richmond avenue,richmond ave,49418.0
5,richmond avenue,richmond ave,197941.0
5,richmond avenue,richmond ave,49429.0
5,richmond avenue,richmond ave,49404.0
5,richmond avenue,richmond ave,49468.0
5,richmond avenue,richmond ave,192749.0
5,richmond avenue,richmond ave,175229.0
5,richmond avenue,richmond ave,49451.0
5,richmond avenue,richmond ave,49400.0
5,richmond avenue,richmond ave,197942.0
5,richmond avenue,richmond ave,49447.0
5,richmond avenue,richmond ave,49426.0
5,richmond avenue,richmond ave,146413.0
5,richmond avenue,richmond ave,49461.0
5,richmond avenue,richmond ave,49467.0
5,richmond avenue,richmond ave,104344.0
5,richmond avenue,richmond ave,49415.0
5,richmond avenue,richmond ave,49403.0
5,richmond avenue,richmond ave,49425.0
5,richmond avenue,richmond ave,49476.0
5,richmond avenue,richmond ave,49441.0
5,richmond avenue,richmond ave,49419.0
5,richmond avenue,richmond ave,119430.0
5,richmond avenue,richmond ave,49435.0
5,richmond avenue,richmond ave,49462.0
5,richmond avenue,richmond ave,49430.0
5,richmond avenue,richmond ave,160101.0
5,richmond avenue,richmond ave,49464.0
5,richmond avenue,richmond ave,49417.0
5,richmond avenue,richmond ave,49450.0
5,richmond avenue,richmond ave,49470.0
5,richmond avenue,richmond ave,49442.0
5,richmond avenue,richmond ave,49465.0
5,richmond avenue,richmond ave,119391.0
5,richmond avenue,richmond ave,49423.0
5,richmond avenue,richmond ave,49405.0
5,richmond avenue,richmond ave,49459.0
5,richmond avenue,richmond ave,49496.0
5,richmond avenue,richmond ave,197931.0
5,richmond avenue,richmond ave,146406.0
5,richmond avenue,richmond ave,49489.0
5,richmond avenue,richmond ave,49497.0
5,richmond avenue,richmond ave,49427.0
5,richmond avenue,richmond ave,49457.0
5,richmond avenue,richmond ave,190869.0
5,richmond avenue,richmond ave,49424.0
5,richmond avenue,richmond ave,49434.0
5,richmond avenue,richmond ave,49437.0
5,richmond avenue,richmond ave,49490.0
5,richmond avenue,richmond ave,49453.0
5,richmond avenue,richmond ave,146415.0
5,richmond avenue,richmond ave,175230.0
5,richmond avenue,richmond ave,49398.0
5,richmond avenue,richmond ave,49420.0
5,richmond avenue,richmond ave,49413.0
5,richmond avenue,richmond ave,49454.0
5,richmond avenue,richmond ave,49448.0
5,richmond avenue,richmond ave,49408.0
5,richmond avenue,richmond ave,49499.0
5,richmond avenue,richmond ave,197929.0
5,richmond avenue,richmond ave,49446.0
5,richmond avenue,richmond ave,49493.0
5,richmond avenue,richmond ave,49416.0
5,richmond avenue,richmond ave,49500.0
5,richmond avenue,richmond ave,49456.0
5,richmond avenue,richmond ave,49412.0
5,richmond avenue,richmond ave,49436.0
5,richmond avenue,richmond ave,49455.0
5,richmond avenue,richmond ave,116695.0
5,richmond avenue,richmond ave,49440.0
5,richmond avenue,richmond ave,49410.0
5,richmond avenue,richmond ave,49439.0
5,richmond avenue,richmond ave,49438.0
5,richmond avenue,richmond ave,164602.0
5,richmond avenue,richmond ave,49432.0
5,richmond avenue,richmond ave,104345.0
5,richmond avenue,richmond ave,49463.0
5,richmond avenue,richmond ave,49471.0
5,richmond avenue,richmond ave,49491.0
5,richmond avenue,richmond ave,49395.0
5,richmond avenue,richmond ave,53914.0
5,richmond avenue,richmond ave,146417.0
5,richmond avenue,richmond ave,49452.0
5,richmond avenue,richmond ave,49402.0
5,richmond avenue,richmond ave,49475.0
5,richmond avenue,richmond ave,49387.0
5,richmond avenue,richmond ave,49481.0
5,richmond avenue,richmond ave,49392.0
5,richmond avenue,richmond ave,49472.0
5,richmond avenue,richmond ave,49391.0
5,richmond avenue,richmond ave,49389.0
5,richmond avenue,richmond ave,49385.0
5,richmond avenue,richmond ave,49486.0
5,richmond avenue,richmond ave,49386.0
5,richmond avenue,richmond ave,160100.0
5,richmond avenue,richmond ave,49485.0
5,richmond avenue,richmond ave,49484.0
5,richmond avenue,richmond ave,49480.0
5,richmond avenue,richmond ave,49388.0
5,richmond avenue,richmond ave,49478.0
5,richmond avenue,richmond ave,49384.0
5,richmond avenue,richmond ave,49487.0
5,richmond avenue,richmond ave,49488.0
5,richmond avenue,richmond ave,49482.0
5,richmond avenue,richmond ave,49474.0
5,richmond avenue,richmond ave,49477.0
5,richmond avenue,richmond ave,49390.0
5,richmond avenue,richmond ave,49394.0
5,richmond avenue,richmond ave,49483.0
5,richmond avenue,richmond ave,49473.0
5,richmond avenue,richmond ave,49383.0
5,richmond avenue,richmond ave,49393.0
5,richmond avenue,richmond ave,49422.0
5,richmond avenue,richmond ave,169987.0
5,richmond avenue,richmond ave,49495.0
5,west fingerboard road,w  fingerboard rd,44689.0
5,west fingerboard road,w  fingerboard rd,44677.0
5,west fingerboard road,w  fingerboard rd,169901.0
5,west fingerboard road,w  fingerboard rd,44685.0
5,west fingerboard road,w  fingerboard rd,44695.0
5,west fingerboard road,w  fingerboard rd,44674.0
5,west fingerboard road,w  fingerboard rd,44681.0
5,west fingerboard road,w  fingerboard rd,44693.0
5,west fingerboard road,w  fingerboard rd,44696.0
5,west fingerboard road,w  fingerboard rd,169902.0
5,west fingerboard road,w  fingerboard rd,44678.0
5,west fingerboard road,w  fingerboard rd,44694.0
5,west fingerboard road,w  fingerboard rd,196362.0
5,west fingerboard road,w  fingerboard rd,44682.0
5,west fingerboard road,w  fingerboard rd,44683.0
5,west fingerboard road,w  fingerboard rd,44684.0
5,west fingerboard road,w  fingerboard rd,44680.0
5,west fingerboard road,w  fingerboard rd,167257.0
5,west fingerboard road,w  fingerboard rd,44692.0
5,west fingerboard road,w  fingerboard rd,44676.0
5,west fingerboard road,w  fingerboard rd,44691.0
5,west fingerboard road,w  fingerboard rd,123510.0
5,west fingerboard road,w  fingerboard rd,169903.0
5,west fingerboard road,w  fingerboard rd,196363.0
5,west fingerboard road,w  fingerboard rd,44675.0
5,richmond hill road,richmond hill rd,54097.0
5,richmond hill road,richmond hill rd,54111.0
5,richmond hill road,richmond hill rd,54118.0
5,richmond hill road,richmond hill rd,54100.0
5,richmond hill road,richmond hill rd,54101.0
5,richmond hill road,richmond hill rd,54109.0
5,richmond hill road,richmond hill rd,54098.0
5,richmond hill road,richmond hill rd,54108.0
5,richmond hill road,richmond hill rd,54119.0
5,richmond hill road,richmond hill rd,54116.0
5,richmond hill road,richmond hill rd,54105.0
5,richmond hill road,richmond hill rd,54102.0
5,richmond hill road,richmond hill rd,54122.0
5,richmond hill road,richmond hill rd,54107.0
5,richmond hill road,richmond hill rd,54103.0
5,richmond hill road,richmond hill rd,54104.0
5,richmond hill road,richmond hill rd,54094.0
5,richmond hill road,richmond hill rd,54095.0
5,richmond hill road,richmond hill rd,54113.0
5,richmond hill road,richmond hill rd,54096.0
5,richmond hill road,richmond hill rd,191855.0
5,richmond hill road,richmond hill rd,54117.0
5,richmond hill road,richmond hill rd,146686.0
5,richmond hill road,richmond hill rd,54106.0
5,richmond hill road,richmond hill rd,54112.0
5,richmond hill road,richmond hill rd,54099.0
5,richmond hill road,richmond hill rd,54114.0
5,richmond hill road,richmond hill rd,54115.0
5,richmond hill road,richmond hill rd,54120.0
5,richmond hill road,richmond hill rd,54110.0
5,richmond hill road,richmond hill rd,54121.0
5,richmond road,richmond rd,50130.0
5,richmond road,richmond rd,50125.0
5,richmond road,richmond rd,50126.0
5,richmond road,richmond rd,50109.0
5,richmond road,richmond rd,50139.0
5,richmond road,richmond rd,50117.0
5,richmond road,richmond rd,50154.0
5,richmond road,richmond rd,50122.0
5,richmond road,richmond rd,50150.0
5,richmond road,richmond rd,50170.0
5,richmond road,richmond rd,189115.0
5,richmond road,richmond rd,50095.0
5,richmond road,richmond rd,50129.0
5,richmond road,richmond rd,50133.0
5,richmond road,richmond rd,50136.0
5,richmond road,richmond rd,50155.0
5,richmond road,richmond rd,50162.0
5,richmond road,richmond rd,50161.0
5,richmond road,richmond rd,50096.0
5,richmond road,richmond rd,50123.0
5,richmond road,richmond rd,50134.0
5,richmond road,richmond rd,50168.0
5,richmond road,richmond rd,50120.0
5,richmond road,richmond rd,50159.0
5,richmond road,richmond rd,50160.0
5,richmond road,richmond rd,50112.0
5,richmond road,richmond rd,50166.0
5,richmond road,richmond rd,50115.0
5,richmond road,richmond rd,140284.0
5,richmond road,richmond rd,50098.0
5,richmond road,richmond rd,50164.0
5,richmond road,richmond rd,50102.0
5,richmond road,richmond rd,50152.0
5,richmond road,richmond rd,50127.0
5,richmond road,richmond rd,50116.0
5,richmond road,richmond rd,50111.0
5,richmond road,richmond rd,50156.0
5,richmond road,richmond rd,50104.0
5,richmond road,richmond rd,50144.0
5,richmond road,richmond rd,115153.0
5,richmond road,richmond rd,50103.0
5,richmond road,richmond rd,50099.0
5,richmond road,richmond rd,50142.0
5,richmond road,richmond rd,50146.0
5,richmond road,richmond rd,50107.0
5,richmond road,richmond rd,50105.0
5,richmond road,richmond rd,50106.0
5,richmond road,richmond rd,116692.0
5,richmond road,richmond rd,50143.0
5,richmond road,richmond rd,50110.0
5,richmond road,richmond rd,50121.0
5,richmond road,richmond rd,50119.0
5,richmond road,richmond rd,50094.0
5,richmond road,richmond rd,50149.0
5,richmond road,richmond rd,50141.0
5,richmond road,richmond rd,50165.0
5,richmond road,richmond rd,50100.0
5,richmond road,richmond rd,50113.0
5,richmond road,richmond rd,50101.0
5,richmond road,richmond rd,50145.0
5,richmond road,richmond rd,50114.0
5,richmond road,richmond rd,50147.0
5,richmond road,richmond rd,50131.0
5,richmond road,richmond rd,50157.0
5,richmond road,richmond rd,50153.0
5,richmond road,richmond rd,50132.0
5,richmond road,richmond rd,50097.0
5,richmond road,richmond rd,50108.0
5,richmond road,richmond rd,50167.0
5,richmond road,richmond rd,50124.0
5,richmond road,richmond rd,50148.0
5,richmond road,richmond rd,50169.0
5,richmond road,richmond rd,50163.0
5,richmond road,richmond rd,50158.0
5,richmond road,richmond rd,50128.0
5,richmond road,richmond rd,50151.0
5,richmond road,richmond rd,50196.0
5,richmond road,richmond rd,126747.0
5,richmond road,richmond rd,50171.0
5,richmond road,richmond rd,50185.0
5,richmond road,richmond rd,184511.0
5,richmond road,richmond rd,50195.0
5,richmond road,richmond rd,50192.0
5,richmond road,richmond rd,50183.0
5,richmond road,richmond rd,173347.0
5,richmond road,richmond rd,50184.0
5,richmond road,richmond rd,50197.0
5,richmond road,richmond rd,50173.0
5,richmond road,richmond rd,50180.0
5,richmond road,richmond rd,50175.0
5,richmond road,richmond rd,50194.0
5,richmond road,richmond rd,50174.0
5,richmond road,richmond rd,185782.0
5,richmond road,richmond rd,50193.0
5,richmond road,richmond rd,173344.0
5,richmond road,richmond rd,50181.0
5,richmond road,richmond rd,50172.0
5,richmond road,richmond rd,50182.0
5,richmond road,richmond rd,178513.0
5,richmond road,richmond rd,154380.0
5,richmond road,richmond rd,154383.0
5,richmond road,richmond rd,50191.0
5,richmond road,richmond rd,50188.0
5,richmond road,richmond rd,50189.0
5,richmond road,richmond rd,50190.0
5,richmond road,richmond rd,50178.0
5,richmond road,richmond rd,50177.0
5,richmond road,richmond rd,181687.0
5,richmond terrace,richmond ter,44981.0
5,richmond terrace,richmond ter,44979.0
5,richmond terrace,richmond ter,44984.0
5,richmond terrace,richmond ter,44916.0
5,richmond terrace,richmond ter,191498.0
5,richmond terrace,richmond ter,44920.0
5,richmond terrace,richmond ter,44910.0
5,richmond terrace,richmond ter,163531.0
5,richmond terrace,richmond ter,128191.0
5,richmond terrace,richmond ter,44944.0
5,richmond terrace,richmond ter,44901.0
5,richmond terrace,richmond ter,44933.0
5,richmond terrace,richmond ter,44929.0
5,richmond terrace,richmond ter,44973.0
5,richmond terrace,richmond ter,44958.0
5,richmond terrace,richmond ter,44977.0
5,richmond terrace,richmond ter,145425.0
5,richmond terrace,richmond ter,142063.0
5,richmond terrace,richmond ter,191497.0
5,richmond terrace,richmond ter,44980.0
5,richmond terrace,richmond ter,44943.0
5,richmond terrace,richmond ter,44965.0
5,richmond terrace,richmond ter,44894.0
5,richmond terrace,richmond ter,44985.0
5,richmond terrace,richmond ter,44925.0
5,richmond terrace,richmond ter,44967.0
5,richmond terrace,richmond ter,44935.0
5,richmond terrace,richmond ter,44930.0
5,richmond terrace,richmond ter,44907.0
5,richmond terrace,richmond ter,44915.0
5,richmond terrace,richmond ter,164083.0
5,richmond terrace,richmond ter,44962.0
5,richmond terrace,richmond ter,44889.0
5,richmond terrace,richmond ter,44939.0
5,richmond terrace,richmond ter,44934.0
5,richmond terrace,richmond ter,163532.0
5,richmond terrace,richmond ter,44908.0
5,richmond terrace,richmond ter,44941.0
5,richmond terrace,richmond ter,44966.0
5,richmond terrace,richmond ter,164983.0
5,richmond terrace,richmond ter,44961.0
5,richmond terrace,richmond ter,192724.0
5,richmond terrace,richmond ter,44955.0
5,richmond terrace,richmond ter,44886.0
5,richmond terrace,richmond ter,44975.0
5,richmond terrace,richmond ter,163786.0
5,richmond terrace,richmond ter,170455.0
5,richmond terrace,richmond ter,44904.0
5,richmond terrace,richmond ter,163530.0
5,richmond terrace,richmond ter,44913.0
5,richmond terrace,richmond ter,44936.0
5,richmond terrace,richmond ter,44888.0
5,richmond terrace,richmond ter,44932.0
5,richmond terrace,richmond ter,44963.0
5,richmond terrace,richmond ter,123904.0
5,richmond terrace,richmond ter,44897.0
5,richmond terrace,richmond ter,44948.0
5,richmond terrace,richmond ter,44956.0
5,richmond terrace,richmond ter,44917.0
5,richmond terrace,richmond ter,44949.0
5,richmond terrace,richmond ter,44968.0
5,richmond terrace,richmond ter,44974.0
5,richmond terrace,richmond ter,164997.0
5,richmond terrace,richmond ter,44887.0
5,richmond terrace,richmond ter,44952.0
5,richmond terrace,richmond ter,44883.0
5,richmond terrace,richmond ter,44903.0
5,richmond terrace,richmond ter,44885.0
5,richmond terrace,richmond ter,44983.0
5,richmond terrace,richmond ter,44892.0
5,richmond terrace,richmond ter,44969.0
5,richmond terrace,richmond ter,44906.0
5,richmond terrace,richmond ter,44976.0
5,richmond terrace,richmond ter,44970.0
5,richmond terrace,richmond ter,44918.0
5,richmond terrace,richmond ter,163505.0
5,richmond terrace,richmond ter,44900.0
5,richmond terrace,richmond ter,44884.0
5,richmond terrace,richmond ter,44957.0
5,richmond terrace,richmond ter,142065.0
5,richmond terrace,richmond ter,44971.0
5,richmond terrace,richmond ter,44960.0
5,richmond terrace,richmond ter,44882.0
5,richmond terrace,richmond ter,44937.0
5,richmond terrace,richmond ter,170222.0
5,richmond terrace,richmond ter,44940.0
5,richmond terrace,richmond ter,166506.0
5,richmond terrace,richmond ter,171101.0
5,richmond terrace,richmond ter,142066.0
5,richmond terrace,richmond ter,44982.0
5,richmond terrace,richmond ter,44978.0
5,richmond terrace,richmond ter,44905.0
5,richmond terrace,richmond ter,44947.0
5,richmond terrace,richmond ter,44911.0
5,richmond terrace,richmond ter,44964.0
5,richmond terrace,richmond ter,44946.0
5,richmond terrace,richmond ter,44896.0
5,richmond terrace,richmond ter,44959.0
5,richmond terrace,richmond ter,44922.0
5,richmond terrace,richmond ter,44972.0
5,richmond terrace,richmond ter,44942.0
5,richmond terrace,richmond ter,44954.0
5,richmond terrace,richmond ter,44898.0
5,richmond terrace,richmond ter,44909.0
5,richmond terrace,richmond ter,44950.0
5,richmond terrace,richmond ter,192729.0
5,richmond terrace,richmond ter,44912.0
5,richmond terrace,richmond ter,44893.0
5,richmond terrace,richmond ter,44902.0
5,ridgeway avenue,ridgeway ave,81154.0
5,ridgeway avenue,ridgeway ave,81155.0
5,ridgeway avenue,ridgeway ave,81153.0
5,ridgeway avenue,ridgeway ave,81156.0
5,ridgewood avenue,ridgewood ave,56850.0
5,ridgewood avenue,ridgewood ave,56856.0
5,ridgewood avenue,ridgewood ave,56851.0
5,ridgewood avenue,ridgewood ave,56848.0
5,ridgewood avenue,ridgewood ave,56845.0
5,ridgewood avenue,ridgewood ave,56852.0
5,ridgewood avenue,ridgewood ave,56846.0
5,ridgewood avenue,ridgewood ave,169887.0
5,ridgewood avenue,ridgewood ave,56855.0
5,ridgewood avenue,ridgewood ave,56853.0
5,ridgewood avenue,ridgewood ave,56849.0
5,ridgewood avenue,ridgewood ave,56854.0
5,riegelmann street,riegelmann st,87693.0
5,riegelmann street,riegelmann st,87694.0
5,riegelmann street,riegelmann st,87695.0
5,riegelmann street,riegelmann st,87696.0
5,robin road,robin rd,55858.0
5,robin road,robin rd,55861.0
5,robin road,robin rd,55859.0
5,robin road,robin rd,55856.0
5,robin road,robin rd,55855.0
5,robin road,robin rd,55862.0
5,robin road,robin rd,55863.0
5,robin road,robin rd,55857.0
5,robin road,robin rd,55860.0
5,robin road,robin rd,55864.0
5,robinson avenue,robinson ave,190584.0
5,robinson avenue,robinson ave,190586.0
5,robinson avenue,robinson ave,194842.0
5,robinson avenue,robinson ave,190591.0
5,robinson avenue,robinson ave,190580.0
