latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.81021,3.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2021-04-04,3,47.4,0.00,0.00,0.00,0.0,11.2
2021-04-05,2,53.0,0.00,0.00,0.00,0.0,17.7
2021-04-06,1,52.0,0.00,0.00,0.00,0.0,13.1
2021-04-07,51,51.7,0.10,0.10,0.00,1.0,10.1
2021-04-08,3,51.8,0.00,0.00,0.00,0.0,10.6
2021-04-09,3,47.5,0.00,0.00,0.00,0.0,9.9
2021-04-10,53,52.8,1.40,1.40,0.00,3.0,9.1
2021-04-11,63,52.8,19.10,19.10,0.00,15.0,18.4
2021-04-12,61,47.1,14.40,14.40,0.00,21.0,14.8
2021-04-13,55,51.3,3.30,3.30,0.00,5.0,9.8
2021-04-14,3,54.7,0.00,0.00,0.00,0.0,10.9
2021-04-15,61,51.3,14.20,14.20,0.00,13.0,13.4
2021-04-16,55,46.1,3.30,3.30,0.00,7.0,16.1
2021-04-17,53,47.8,0.60,0.60,0.00,2.0,11.7
2021-04-18,3,50.0,0.00,0.00,0.00,0.0,11.4
2021-04-19,3,51.9,0.00,0.00,0.00,0.0,8.9
2021-04-20,3,55.6,0.00,0.00,0.00,0.0,20.1
2021-04-21,63,52.7,5.40,5.40,0.00,6.0,20.1
2021-04-22,3,41.1,0.00,0.00,0.00,0.0,22.1
2021-04-23,3,48.5,0.00,0.00,0.00,0.0,19.4
2021-04-24,3,53.9,0.00,0.00,0.00,0.0,15.9
2021-04-25,63,53.0,13.50,13.50,0.00,11.0,13.3
2021-04-26,2,49.0,0.00,0.00,0.00,0.0,18.1
2021-04-27,51,48.7,0.20,0.20,0.00,1.0,9.9
2021-04-28,3,59.8,0.00,0.00,0.00,0.0,10.4
2021-04-29,61,59.9,4.20,4.20,0.00,12.0,16.5
2021-04-30,51,60.8,0.80,0.80,0.00,6.0,24.6
2021-05-01,3,51.6,0.00,0.00,0.00,0.0,21.6
2021-05-02,3,64.6,0.00,0.00,0.00,0.0,15.8
2021-05-03,61,58.7,3.70,3.70,0.00,5.0,11.1
2021-05-04,63,58.0,12.80,12.80,0.00,7.0,14.5
2021-05-05,63,55.1,11.10,11.10,0.00,14.0,15.5
2021-05-06,3,55.4,0.00,0.00,0.00,0.0,14.9
2021-05-07,3,53.0,0.00,0.00,0.00,0.0,11.4
2021-05-08,51,49.7,1.80,1.80,0.00,6.0,12.4
2021-05-09,61,50.5,8.10,8.10,0.00,9.0,17.2
2021-05-10,53,53.0,2.90,2.90,0.00,6.0,14.0
2021-05-11,53,54.4,0.60,0.60,0.00,1.0,17.3
2021-05-12,51,53.8,0.30,0.30,0.00,3.0,12.5
2021-05-13,2,55.6,0.00,0.00,0.00,0.0,11.9
2021-05-14,1,58.8,0.00,0.00,0.00,0.0,11.0
2021-05-15,3,60.2,0.00,0.00,0.00,0.0,10.1
2021-05-16,3,60.5,0.00,0.00,0.00,0.0,7.6
2021-05-17,2,61.1,0.00,0.00,0.00,0.0,12.3
2021-05-18,3,64.5,0.00,0.00,0.00,0.0,15.2
2021-05-19,3,69.5,0.00,0.00,0.00,0.0,15.3
2021-05-20,3,61.2,0.00,0.00,0.00,0.0,11.4
2021-05-21,3,60.8,0.00,0.00,0.00,0.0,14.3
2021-05-22,3,75.4,0.00,0.00,0.00,0.0,13.3
2021-05-23,3,77.9,0.00,0.00,0.00,0.0,18.2
2021-05-24,3,61.3,0.00,0.00,0.00,0.0,15.0
2021-05-25,3,61.3,0.00,0.00,0.00,0.0,17.5
2021-05-26,61,69.2,1.80,1.80,0.00,3.0,18.8
2021-05-27,61,72.9,3.20,3.20,0.00,4.0,14.6
2021-05-28,63,59.1,16.60,16.60,0.00,8.0,17.8
2021-05-29,63,50.2,26.70,26.70,0.00,23.0,20.5
2021-05-30,61,50.7,13.90,13.90,0.00,23.0,18.0
2021-05-31,51,57.0,0.80,0.80,0.00,5.0,13.8
2021-06-01,3,61.2,0.00,0.00,0.00,0.0,13.5
2021-06-02,3,61.4,0.00,0.00,0.00,0.0,11.9
2021-06-03,61,62.3,7.60,7.60,0.00,9.0,12.4
2021-06-04,61,67.9,6.00,6.00,0.00,13.0,12.4
2021-06-05,3,74.4,0.00,0.00,0.00,0.0,12.0
2021-06-06,1,75.9,0.00,0.00,0.00,0.0,15.0
2021-06-07,3,74.0,0.00,0.00,0.00,0.0,12.7
2021-06-08,53,73.6,2.70,2.70,0.00,7.0,10.3
2021-06-09,51,77.2,0.10,0.10,0.00,1.0,9.3
2021-06-10,3,71.9,0.00,0.00,0.00,0.0,16.2
2021-06-11,55,63.7,1.20,1.20,0.00,3.0,11.5
2021-06-12,51,64.6,0.60,0.60,0.00,5.0,11.9
2021-06-13,3,64.9,0.00,0.00,0.00,0.0,12.4
2021-06-14,63,65.9,14.10,14.10,0.00,11.0,13.5
2021-06-15,55,70.1,2.30,2.30,0.00,8.0,11.4
2021-06-16,2,67.4,0.00,0.00,0.00,0.0,13.6
2021-06-17,3,65.7,0.00,0.00,0.00,0.0,9.6
2021-06-18,3,68.0,0.00,0.00,0.00,0.0,19.7
2021-06-19,55,74.2,3.20,3.20,0.00,7.0,13.8
2021-06-20,3,72.1,0.00,0.00,0.00,0.0,14.8
2021-06-21,3,73.8,0.00,0.00,0.00,0.0,19.9
2021-06-22,63,70.3,9.90,9.90,0.00,9.0,15.4
2021-06-23,3,64.5,0.00,0.00,0.00,0.0,11.7
2021-06-24,3,65.1,0.00,0.00,0.00,0.0,13.3
2021-06-25,3,67.3,0.00,0.00,0.00,0.0,13.8
2021-06-26,51,71.3,0.30,0.30,0.00,2.0,18.6
2021-06-27,51,74.5,0.10,0.10,0.00,1.0,19.6
2021-06-28,3,77.7,0.00,0.00,0.00,0.0,18.5
2021-06-29,51,80.4,0.10,0.10,0.00,1.0,16.9
2021-06-30,51,82.2,0.20,0.20,0.00,1.0,16.6
2021-07-01,63,76.8,20.50,20.50,0.00,11.0,7.4
2021-07-02,63,72.1,17.60,17.60,0.00,22.0,12.9
2021-07-03,63,64.1,24.30,24.30,0.00,18.0,13.6
2021-07-04,51,68.0,2.40,2.40,0.00,11.0,8.6
2021-07-05,51,72.7,0.10,0.10,0.00,1.0,17.1
2021-07-06,53,78.0,1.40,1.40,0.00,3.0,15.7
2021-07-07,55,78.0,1.20,1.20,0.00,2.0,14.4
2021-07-08,63,75.5,9.90,9.90,0.00,9.0,10.1
2021-07-09,63,75.9,37.00,37.00,0.00,16.0,25.3
2021-07-10,53,73.6,3.20,3.20,0.00,11.0,9.9
2021-07-11,61,72.1,3.50,3.50,0.00,9.0,10.8
2021-07-12,61,76.1,5.90,5.90,0.00,10.0,11.4
2021-07-13,61,72.9,2.70,2.70,0.00,6.0,12.0
2021-07-14,53,75.9,1.10,1.10,0.00,2.0,9.6
2021-07-15,3,77.4,0.00,0.00,0.00,0.0,9.4
2021-07-16,3,79.7,0.00,0.00,0.00,0.0,13.2
2021-07-17,63,78.5,6.60,6.60,0.00,3.0,11.6
2021-07-18,65,77.1,15.20,15.20,0.00,15.0,12.4
2021-07-19,51,75.0,0.50,0.50,0.00,3.0,8.4
2021-07-20,1,77.2,0.00,0.00,0.00,0.0,11.2
2021-07-21,63,75.5,5.20,5.20,0.00,5.0,9.7
2021-07-22,3,72.7,0.00,0.00,0.00,0.0,11.3
2021-07-23,2,72.4,0.00,0.00,0.00,0.0,7.5
2021-07-24,3,72.6,0.00,0.00,0.00,0.0,11.2
2021-07-25,61,74.6,8.60,8.60,0.00,10.0,19.5
2021-07-26,3,78.4,0.00,0.00,0.00,0.0,9.8
2021-07-27,2,76.4,0.00,0.00,0.00,0.0,15.0
2021-07-28,51,73.9,0.40,0.40,0.00,3.0,9.6
2021-07-29,65,73.2,23.60,23.60,0.00,16.0,20.6
2021-07-30,1,74.6,0.00,0.00,0.00,0.0,16.9
2021-07-31,1,67.8,0.00,0.00,0.00,0.0,13.0
2021-08-01,61,70.6,2.30,2.30,0.00,6.0,12.7
2021-08-02,2,71.9,0.00,0.00,0.00,0.0,12.8
2021-08-03,3,69.4,0.00,0.00,0.00,0.0,6.1
2021-08-04,53,69.7,1.70,1.70,0.00,4.0,9.2
2021-08-05,51,70.9,0.10,0.10,0.00,1.0,9.8
2021-08-06,2,74.6,0.00,0.00,0.00,0.0,14.1
2021-08-07,3,75.5,0.00,0.00,0.00,0.0,18.1
2021-08-08,63,69.6,18.20,18.20,0.00,22.0,12.4
2021-08-09,51,73.2,2.00,2.00,0.00,12.0,12.8
2021-08-10,61,74.5,4.90,4.90,0.00,10.0,13.6
2021-08-11,51,78.1,1.20,1.20,0.00,7.0,15.9
2021-08-12,3,80.6,0.00,0.00,0.00,0.0,16.1
2021-08-13,3,82.7,0.00,0.00,0.00,0.0,14.2
2021-08-14,63,81.2,6.20,6.20,0.00,7.0,10.6
2021-08-15,3,74.5,0.00,0.00,0.00,0.0,11.0
2021-08-16,3,73.2,0.00,0.00,0.00,0.0,10.7
2021-08-17,53,75.2,2.00,2.00,0.00,4.0,13.0
2021-08-18,51,76.3,1.30,1.30,0.00,6.0,15.6
2021-08-19,63,80.5,5.30,5.30,0.00,9.0,18.8
2021-08-20,51,76.7,0.60,0.60,0.00,5.0,8.4
2021-08-21,51,76.1,0.50,0.50,0.00,3.0,9.9
2021-08-22,63,74.1,48.30,48.30,0.00,20.0,15.2
2021-08-23,65,76.2,29.70,29.70,0.00,20.0,19.8
2021-08-24,0,78.8,0.00,0.00,0.00,0.0,9.2
2021-08-25,3,78.1,0.00,0.00,0.00,0.0,6.5
2021-08-26,1,79.7,0.00,0.00,0.00,0.0,11.0
2021-08-27,51,81.4,0.50,0.50,0.00,2.0,6.3
2021-08-28,55,73.1,6.70,6.70,0.00,17.0,17.3
2021-08-29,51,71.7,0.60,0.60,0.00,5.0,9.3
2021-08-30,53,76.6,2.10,2.10,0.00,6.0,9.3
2021-08-31,3,77.1,0.00,0.00,0.00,0.0,6.7
2021-09-01,65,72.2,60.00,60.00,0.00,18.0,27.7
2021-09-02,65,67.3,24.20,24.20,0.00,5.0,25.7
2021-09-03,3,65.2,0.00,0.00,0.00,0.0,10.1
2021-09-04,3,67.3,0.00,0.00,0.00,0.0,11.7
2021-09-05,51,69.8,1.00,1.00,0.00,5.0,16.4
2021-09-06,51,73.4,0.80,0.80,0.00,6.0,13.2
2021-09-07,0,69.9,0.00,0.00,0.00,0.0,12.1
2021-09-08,51,73.6,0.50,0.50,0.00,3.0,21.5
2021-09-09,63,70.6,28.10,28.10,0.00,16.0,19.1
2021-09-10,3,67.7,0.00,0.00,0.00,0.0,15.8
2021-09-11,3,66.2,0.00,0.00,0.00,0.0,13.5
2021-09-12,3,73.8,0.00,0.00,0.00,0.0,13.3
2021-09-13,53,77.5,1.10,1.10,0.00,3.0,14.5
2021-09-14,51,71.8,0.30,0.30,0.00,1.0,11.0
2021-09-15,3,74.8,0.00,0.00,0.00,0.0,19.9
2021-09-16,53,71.7,3.40,3.40,0.00,13.0,13.6
2021-09-17,51,71.9,2.30,2.30,0.00,10.0,12.9
2021-09-18,51,73.1,0.40,0.40,0.00,4.0,7.7
2021-09-19,2,69.1,0.00,0.00,0.00,0.0,13.4
2021-09-20,51,67.4,0.30,0.30,0.00,3.0,10.8
2021-09-21,51,69.0,0.30,0.30,0.00,2.0,11.0
2021-09-22,53,73.3,2.20,2.20,0.00,10.0,18.0
2021-09-23,63,74.4,12.30,12.30,0.00,11.0,24.1
2021-09-24,63,65.9,22.70,22.70,0.00,9.0,10.3
2021-09-25,3,64.8,0.00,0.00,0.00,0.0,5.9
2021-09-26,3,65.3,0.00,0.00,0.00,0.0,15.3
2021-09-27,3,68.3,0.00,0.00,0.00,0.0,16.9
2021-09-28,63,68.3,18.30,18.30,0.00,8.0,12.0
2021-09-29,51,60.6,0.10,0.10,0.00,1.0,13.7
2021-09-30,51,59.8,0.10,0.10,0.00,1.0,10.5
2021-10-01,0,58.2,0.00,0.00,0.00,0.0,8.3
2021-10-02,3,62.6,0.00,0.00,0.00,0.0,11.9
2021-10-03,3,66.6,0.00,0.00,0.00,0.0,8.6
2021-10-04,63,68.2,14.50,14.50,0.00,14.0,11.5
2021-10-05,51,63.8,0.20,0.20,0.00,2.0,11.1
2021-10-06,3,64.7,0.00,0.00,0.00,0.0,5.7
2021-10-07,51,65.2,0.60,0.60,0.00,4.0,7.7
2021-10-08,3,65.8,0.00,0.00,0.00,0.0,9.4
2021-10-09,51,64.0,0.40,0.40,0.00,3.0,17.2
2021-10-10,63,64.3,5.00,5.00,0.00,8.0,16.4
2021-10-11,3,65.8,0.00,0.00,0.00,0.0,17.1
2021-10-12,3,63.9,0.00,0.00,0.00,0.0,8.4
2021-10-13,51,64.5,0.40,0.40,0.00,4.0,7.7
2021-10-14,3,67.3,0.00,0.00,0.00,0.0,10.9
2021-10-15,3,67.0,0.00,0.00,0.00,0.0,11.9
2021-10-16,63,68.4,9.50,9.50,0.00,6.0,22.8
2021-10-17,53,57.7,0.80,0.80,0.00,3.0,15.6
2021-10-18,1,54.0,0.00,0.00,0.00,0.0,21.5
2021-10-19,0,56.5,0.00,0.00,0.00,0.0,17.0
2021-10-20,3,64.5,0.00,0.00,0.00,0.0,13.2
2021-10-21,3,63.1,0.00,0.00,0.00,0.0,16.1
2021-10-22,3,64.3,0.00,0.00,0.00,0.0,13.0
2021-10-23,51,55.4,0.10,0.10,0.00,1.0,9.2
2021-10-24,51,54.4,0.20,0.20,0.00,1.0,9.4
2021-10-25,63,66.0,8.60,8.60,0.00,8.0,15.7
2021-10-26,65,61.9,75.90,75.90,0.00,19.0,27.4
2021-10-27,61,56.7,9.40,9.40,0.00,6.0,23.5
2021-10-28,3,53.2,0.00,0.00,0.00,0.0,11.3
2021-10-29,65,53.6,16.80,16.80,0.00,5.0,26.3
2021-10-30,61,61.1,7.50,7.50,0.00,15.0,28.8
2021-10-31,63,58.9,10.00,10.00,0.00,9.0,14.3
2021-11-01,3,54.1,0.00,0.00,0.00,0.0,14.4
2021-11-02,51,49.1,1.30,1.30,0.00,8.0,10.1
2021-11-03,3,45.1,0.00,0.00,0.00,0.0,10.4
2021-11-04,3,43.6,0.00,0.00,0.00,0.0,7.5
2021-11-05,0,43.2,0.00,0.00,0.00,0.0,10.1
2021-11-06,2,43.1,0.00,0.00,0.00,0.0,6.8
2021-11-07,3,44.5,0.00,0.00,0.00,0.0,6.4
2021-11-08,3,51.6,0.00,0.00,0.00,0.0,11.4
2021-11-09,3,53.0,0.00,0.00,0.00,0.0,6.8
2021-11-10,61,54.7,1.80,1.80,0.00,2.0,13.6
2021-11-11,51,51.2,0.20,0.20,0.00,2.0,18.6
2021-11-12,63,60.7,11.90,11.90,0.00,10.0,26.1
2021-11-13,63,49.5,6.10,6.10,0.00,3.0,23.4
2021-11-14,53,43.8,0.60,0.60,0.00,2.0,15.4
2021-11-15,53,43.4,1.10,1.10,0.00,6.0,20.8
2021-11-16,3,42.1,0.00,0.00,0.00,0.0,15.8
2021-11-17,3,46.7,0.00,0.00,0.00,0.0,14.0
2021-11-18,51,58.3,0.10,0.10,0.00,1.0,16.5
2021-11-19,63,44.9,6.00,6.00,0.00,4.0,19.2
2021-11-20,3,40.4,0.00,0.00,0.00,0.0,9.2
2021-11-21,53,48.8,1.10,1.10,0.00,4.0,14.7
2021-11-22,51,48.6,1.80,1.80,0.00,9.0,15.0
2021-11-23,2,36.4,0.00,0.00,0.00,0.0,17.6
2021-11-24,3,36.2,0.00,0.00,0.00,0.0,14.7
2021-11-25,3,43.7,0.00,0.00,0.00,0.0,8.6
2021-11-26,55,43.5,8.30,8.30,0.00,11.0,19.5
2021-11-27,3,36.2,0.00,0.00,0.00,0.0,20.9
2021-11-28,73,36.4,0.00,1.30,0.91,5.0,7.6
2021-11-29,3,38.3,0.00,0.00,0.00,0.0,13.9
2021-11-30,51,35.8,0.10,0.10,0.00,1.0,12.3
2021-12-01,51,41.0,0.30,0.30,0.00,2.0,11.2
2021-12-02,53,52.6,2.40,2.40,0.00,8.0,20.1
2021-12-03,51,42.7,0.10,0.10,0.00,1.0,18.2
2021-12-04,3,40.9,0.00,0.00,0.00,0.0,9.9
2021-12-05,3,40.7,0.00,0.00,0.00,0.0,12.4
2021-12-06,61,55.3,3.40,3.40,0.00,8.0,25.7
2021-12-07,3,39.3,0.00,0.00,0.00,0.0,21.3
2021-12-08,53,37.6,1.30,1.30,0.00,6.0,9.6
2021-12-09,3,34.3,0.00,0.00,0.00,0.0,13.8
2021-12-10,71,42.7,0.00,0.10,0.07,1.0,9.5
2021-12-11,63,55.3,9.40,9.40,0.00,10.0,23.4
2021-12-12,61,45.0,2.00,2.00,0.00,2.0,25.3
2021-12-13,3,42.9,0.00,0.00,0.00,0.0,13.7
2021-12-14,3,43.3,0.00,0.00,0.00,0.0,13.0
2021-12-15,61,44.8,5.00,5.00,0.00,7.0,15.0
2021-12-16,51,54.8,0.10,0.10,0.00,1.0,16.2
2021-12-17,3,53.7,0.00,0.00,0.00,0.0,16.4
2021-12-18,61,44.0,4.50,4.50,0.00,13.0,8.8
2021-12-19,51,39.9,0.50,0.50,0.00,4.0,18.1
2021-12-20,2,30.1,0.00,0.00,0.00,0.0,11.5
2021-12-21,51,35.9,0.40,0.40,0.00,2.0,10.8
2021-12-22,61,40.6,6.20,6.20,0.00,8.0,18.9
2021-12-23,3,32.0,0.00,0.00,0.00,0.0,14.6
2021-12-24,71,35.5,0.30,0.90,0.42,7.0,8.0
2021-12-25,53,45.2,4.00,4.00,0.00,13.0,9.7
2021-12-26,51,44.3,0.30,0.30,0.00,3.0,15.3
2021-12-27,73,35.2,0.90,2.70,1.26,6.0,11.4
2021-12-28,53,43.3,0.90,0.90,0.00,3.0,9.5
2021-12-29,63,43.2,10.90,10.90,0.00,10.0,9.2
2021-12-30,55,44.9,2.80,2.80,0.00,8.0,6.6
2021-12-31,53,47.9,0.90,0.90,0.00,2.0,10.1
2022-01-01,63,50.6,14.40,14.40,0.00,19.0,9.2
2022-01-02,65,50.4,21.80,21.80,0.00,6.0,16.4
2022-01-03,73,30.1,0.10,2.50,1.68,9.0,17.4
2022-01-04,3,26.5,0.00,0.00,0.00,0.0,12.8
2022-01-05,61,38.3,4.40,4.40,0.00,5.0,15.0
2022-01-06,3,36.2,0.00,0.00,0.00,0.0,15.0
2022-01-07,75,29.5,0.00,11.80,8.33,10.0,16.8
2022-01-08,1,22.1,0.00,0.00,0.00,0.0,15.9
2022-01-09,53,35.2,4.70,4.70,0.00,12.0,16.8
2022-01-10,3,30.1,0.00,0.00,0.00,0.0,18.4
2022-01-11,2,19.6,0.00,0.00,0.00,0.0,19.6
2022-01-12,3,30.3,0.00,0.00,0.00,0.0,16.4
2022-01-13,3,35.1,0.00,0.00,0.00,0.0,6.7
2022-01-14,3,35.7,0.00,0.00,0.00,0.0,24.1
2022-01-15,3,17.1,0.00,0.00,0.00,0.0,20.1
2022-01-16,73,23.3,3.60,3.90,0.21,4.0,22.4
2022-01-17,71,40.4,31.60,31.80,0.14,12.0,29.5
2022-01-18,3,30.9,0.00,0.00,0.00,0.0,21.5
2022-01-19,3,38.0,0.00,0.00,0.00,0.0,16.7
2022-01-20,73,35.0,5.10,7.10,1.40,11.0,14.3
2022-01-21,3,18.3,0.00,0.00,0.00,0.0,16.2
2022-01-22,3,21.7,0.00,0.00,0.00,0.0,12.2
2022-01-23,71,29.3,0.00,0.40,0.28,3.0,9.7
2022-01-24,71,30.1,0.00,0.20,0.14,2.0,12.3
2022-01-25,3,36.4,0.00,0.00,0.00,0.0,12.8
2022-01-26,0,23.2,0.00,0.00,0.00,0.0,13.7
2022-01-27,3,24.2,0.00,0.00,0.00,0.0,13.7
2022-01-28,73,30.7,0.00,2.50,1.82,13.0,12.4
2022-01-29,75,17.2,0.00,23.40,16.38,21.0,23.4
2022-01-30,3,13.9,0.00,0.00,0.00,0.0,16.6
2022-01-31,3,14.5,0.00,0.00,0.00,0.0,7.8
2022-02-01,3,22.7,0.00,0.00,0.00,0.0,8.2
2022-02-02,3,33.7,0.00,0.00,0.00,0.0,8.1
2022-02-03,53,41.5,9.80,9.80,0.00,17.0,16.6
2022-02-04,71,40.3,18.10,18.20,0.07,24.0,20.7
2022-02-05,73,25.2,0.00,1.10,0.77,5.0,18.5
2022-02-06,3,23.5,0.00,0.00,0.00,0.0,9.6
2022-02-07,71,33.9,8.20,8.40,0.14,18.0,10.5
2022-02-08,61,37.5,7.10,7.10,0.00,5.0,16.1
2022-02-09,0,33.3,0.00,0.00,0.00,0.0,12.3
2022-02-10,3,41.7,0.00,0.00,0.00,0.0,19.9
2022-02-11,3,41.3,0.00,0.00,0.00,0.0,20.9
2022-02-12,3,50.6,0.00,0.00,0.00,0.0,20.4
2022-02-13,73,32.7,0.10,7.80,5.39,19.0,11.7
2022-02-14,3,18.7,0.00,0.00,0.00,0.0,16.6
2022-02-15,3,19.5,0.00,0.00,0.00,0.0,8.9
2022-02-16,3,35.8,0.00,0.00,0.00,0.0,15.8
2022-02-17,53,50.4,0.80,0.80,0.00,1.0,25.1
2022-02-18,63,44.4,15.30,15.30,0.00,9.0,28.5
2022-02-19,71,30.0,0.00,0.20,0.14,2.0,25.3
2022-02-20,3,27.0,0.00,0.00,0.00,0.0,18.7
2022-02-21,3,37.8,0.00,0.00,0.00,0.0,13.7
2022-02-22,63,45.8,7.30,7.30,0.00,12.0,31.6
2022-02-23,51,56.4,0.40,0.40,0.00,3.0,20.9
2022-02-24,51,32.0,0.10,0.10,0.00,1.0,15.2
2022-02-25,71,35.7,21.20,21.50,0.21,13.0,21.6
2022-02-26,3,28.8,0.00,0.00,0.00,0.0,17.3
2022-02-27,3,35.7,0.00,0.00,0.00,0.0,20.9
2022-02-28,3,30.1,0.00,0.00,0.00,0.0,16.5
2022-03-01,51,37.4,0.10,0.10,0.00,1.0,14.8
2022-03-02,51,42.2,0.10,0.10,0.00,1.0,11.6
2022-03-03,61,38.6,3.80,3.80,0.00,6.0,16.5
2022-03-04,3,27.2,0.00,0.00,0.00,0.0,13.6
2022-03-05,3,34.3,0.00,0.00,0.00,0.0,12.3
2022-03-06,53,54.2,2.60,2.60,0.00,5.0,19.8
2022-03-07,63,59.7,2.90,2.90,0.00,2.0,29.1
2022-03-08,51,42.3,0.30,0.30,0.00,1.0,22.8
2022-03-09,73,36.3,9.30,14.30,3.50,15.0,14.6
2022-03-10,3,37.2,0.00,0.00,0.00,0.0,8.5
2022-03-11,3,40.2,0.00,0.00,0.00,0.0,11.9
2022-03-12,75,36.0,16.60,21.10,3.15,12.0,25.3
2022-03-13,71,28.4,0.00,0.20,0.14,2.0,24.7
2022-03-14,3,40.5,0.00,0.00,0.00,0.0,14.5
2022-03-15,3,47.2,0.00,0.00,0.00,0.0,14.8
2022-03-16,3,48.6,0.00,0.00,0.00,0.0,11.9
2022-03-17,61,49.2,7.10,7.10,0.00,8.0,13.0
2022-03-18,3,51.4,0.00,0.00,0.00,0.0,13.1
2022-03-19,51,52.0,0.60,0.60,0.00,2.0,17.7
2022-03-20,3,52.7,0.00,0.00,0.00,0.0,19.0
2022-03-21,3,49.9,0.00,0.00,0.00,0.0,20.3
2022-03-22,3,47.7,0.00,0.00,0.00,0.0,15.6
2022-03-23,51,40.6,0.50,0.50,0.00,2.0,15.6
2022-03-24,63,46.2,25.40,25.40,0.00,18.0,21.1
2022-03-25,63,49.7,8.00,8.00,0.00,4.0,17.7
2022-03-26,71,46.7,2.60,2.70,0.07,4.0,13.9
2022-03-27,51,39.7,0.20,0.20,0.00,2.0,17.9
2022-03-28,3,27.8,0.00,0.00,0.00,0.0,20.3
2022-03-29,3,30.6,0.00,0.00,0.00,0.0,19.8
2022-03-30,3,35.0,0.00,0.00,0.00,0.0,12.5
2022-03-31,63,53.7,7.40,7.40,0.00,6.0,28.6
2022-04-01,63,52.2,6.50,6.50,0.00,9.0,21.8
2022-04-02,3,42.5,0.00,0.00,0.00,0.0,19.1
2022-04-03,61,43.2,2.90,2.90,0.00,5.0,15.2
2022-04-04,3,45.5,0.00,0.00,0.00,0.0,14.7
2022-04-05,53,44.0,1.50,1.50,0.00,3.0,9.8
2022-04-06,61,49.3,19.00,19.00,0.00,14.0,21.8
2022-04-07,63,48.0,28.20,28.20,0.00,15.0,26.8
2022-04-08,65,52.9,25.90,25.90,0.00,4.0,15.2
2022-04-09,61,49.3,4.60,4.60,0.00,10.0,15.5
2022-04-10,3,45.4,0.00,0.00,0.00,0.0,19.8
2022-04-11,3,44.7,0.00,0.00,0.00,0.0,15.2
2022-04-12,53,54.9,2.00,2.00,0.00,4.0,12.4
2022-04-13,3,54.6,0.00,0.00,0.00,0.0,11.2
2022-04-14,51,64.9,0.50,0.50,0.00,2.0,14.3
2022-04-15,53,55.0,1.00,1.00,0.00,2.0,22.8
2022-04-16,63,55.4,4.80,4.80,0.00,3.0,23.5
2022-04-17,51,45.5,0.80,0.80,0.00,5.0,20.6
2022-04-18,63,43.0,7.20,7.20,0.00,5.0,20.5
2022-04-19,65,47.6,29.30,29.30,0.00,10.0,29.3
2022-04-20,3,47.1,0.00,0.00,0.00,0.0,18.1
2022-04-21,51,47.9,0.30,0.30,0.00,1.0,19.8
2022-04-22,3,56.3,0.00,0.00,0.00,0.0,15.1
2022-04-23,3,50.3,0.00,0.00,0.00,0.0,8.6
2022-04-24,3,50.5,0.00,0.00,0.00,0.0,16.9
2022-04-25,3,50.2,0.00,0.00,0.00,0.0,13.9
2022-04-26,53,55.3,2.60,2.60,0.00,10.0,8.9
2022-04-27,53,50.6,0.80,0.80,0.00,2.0,20.4
2022-04-28,3,45.7,0.00,0.00,0.00,0.0,22.2
2022-04-29,0,48.8,0.00,0.00,0.00,0.0,17.9
2022-04-30,3,51.5,0.00,0.00,0.00,0.0,12.1
2022-05-01,51,51.7,0.20,0.20,0.00,1.0,11.1
2022-05-02,53,53.4,2.20,2.20,0.00,10.0,12.7
2022-05-03,3,52.2,0.00,0.00,0.00,0.0,14.7
2022-05-04,63,56.7,5.40,5.40,0.00,8.0,12.1
2022-05-05,3,59.6,0.00,0.00,0.00,0.0,11.2
2022-05-06,63,53.8,20.60,20.60,0.00,17.0,10.3
2022-05-07,61,48.0,24.40,24.40,0.00,23.0,19.8
2022-05-08,51,49.0,1.70,1.70,0.00,8.0,19.5
2022-05-09,3,53.7,0.00,0.00,0.00,0.0,17.6
2022-05-10,3,56.8,0.00,0.00,0.00,0.0,17.4
2022-05-11,3,58.3,0.00,0.00,0.00,0.0,15.6
2022-05-12,3,59.7,0.00,0.00,0.00,0.0,8.9
2022-05-13,51,60.9,1.10,1.10,0.00,8.0,11.0
2022-05-14,61,60.4,7.60,7.60,0.00,12.0,9.1
2022-05-15,61,60.9,1.90,1.90,0.00,3.0,13.0
2022-05-16,63,63.3,7.30,7.30,0.00,5.0,16.4
2022-05-17,51,64.3,0.30,0.30,0.00,2.0,21.7
2022-05-18,3,59.4,0.00,0.00,0.00,0.0,14.4
2022-05-19,63,58.7,16.70,16.70,0.00,13.0,10.6
2022-05-20,63,60.4,4.80,4.80,0.00,4.0,12.8
2022-05-21,3,69.7,0.00,0.00,0.00,0.0,15.2
2022-05-22,3,74.4,0.00,0.00,0.00,0.0,14.1
2022-05-23,3,66.7,0.00,0.00,0.00,0.0,14.5
2022-05-24,3,59.9,0.00,0.00,0.00,0.0,14.3
2022-05-25,3,57.1,0.00,0.00,0.00,0.0,12.0
2022-05-26,3,59.2,0.00,0.00,0.00,0.0,15.0
2022-05-27,65,64.0,14.50,14.50,0.00,9.0,18.0
