,normalized_street_name,Vol
756,4-van wyck expressway exit 9 nb,110.29395604395604
757,4-vernon boulevard,108.66666666666667
758,4-wexford terrace,8.5
759,4-whitestone expressway,1131.2830188679245
760,4-whitestone expressway et 14 nb,173.31043956043956
761,4-whitestone expressway sr east,17.62857142857143
762,4-whitestone expwy sb en ulmer street,211.4054794520548
763,4-willets point boulevard,83.26923076923077
764,4-wood street,34.6
765,4-woodhaven boulevard,282.6461538461538
766,4-woodside avenue,59.65934065934066
767,5-albee avenue,136.6590909090909
768,5-amboy road,109.33333333333333
769,5-arthur kill road,108.7906905993307
770,5-barlow avenue,6.25
771,5-bay street,154.61923076923077
772,5-beach avenue,23.6525974025974
773,5-billop avenue,166.5903846153846
774,5-brielle avenue,47.36363636363637
775,5-broadway,49.32727272727273
776,5-castleton avenue,38.69230769230769
777,5-clove road,143.93562874251498
778,5-delafield avenue,25.939560439560438
779,5-drumgoole road west,153.6346153846154
780,5-ferry terminal drive,25.818181818181817
781,5-forest avenue,150.2147435897436
782,5-fr capodanno boulevard,29.993589743589745
783,5-fresh kills bridge,388.50765014843574
784,5-glenwood place,24.714285714285715
785,5-goethals road north,72.61085972850678
786,5-greeley avenue,75.2871287128713
787,5-gulf avenue,122.31153846153846
788,5-guyon avenue,111.36585365853658
789,5-hannah street,95.0909090909091
790,5-huguenot avenue,116.4921875
791,5-hylan boulevard,250.59097633136093
792,5-korean war vets parkway,263.04063205417606
793,5-louis street,47.99038461538461
794,5-major avenue,12.921182266009852
795,5-manor road,61.49313186813187
796,5-martling avenue,170.64423076923077
797,5-meeker avenue,91.46832579185521
798,5-milford drive,30.399092970521544
799,5-moon avenue,351.6921850079745
800,5-morley avenue,90.92307692307692
801,5-new dorp lane,57.24650349650349
802,5-nome avenue,47.08904109589041
803,5-ocean terrace,22.094276094276093
804,5-page avenue,58.8125
805,5-purcell street,38.98039215686274
806,5-richmond avenue,291.0432692307692
807,5-richmond road,166.99955277280858
808,5-rockland avenue,125.27266483516483
809,5-sand lane,28.80952380952381
810,5-steinway avenue,31.318181818181817
811,5-surf avenue,75.01602564102564
812,5-targee street,148.94970414201183
813,5-tarlton street,143.2871012482663
814,5-tioga street,21.706043956043956
815,5-todt hill road,119.25824175824175
816,5-trantor place,56.39102564102564
817,5-uss iowa circle,316.1650485436893
818,5-van duzer street,113.29395604395604
819,5-vanderbilt avenue,65.60714285714286
820,5-victory boulevard,165.3969252271139
821,5-webster avenue,40.5
