normalized_street_name_season,normalized_street_name,roadwork_season,area,total_area,roadwork_factor
3-11 avenue_summer_2025,3-11 avenue,2025,300.0,57270.7,0.0052
3-11 street_summer_2010,3-11 street,2010,19288.0,18068.8,1.0675
3-11 street_summer_2019,3-11 street,2019,21463.4,18068.8,1.1879
3-12 avenue_summer_2004,3-12 avenue,2004,21086.7,63517.3,0.332
3-12 avenue_summer_2006,3-12 avenue,2006,27470.0,63517.3,0.4325
3-12 avenue_summer_2014,3-12 avenue,2014,40280.4,63517.3,0.6342
3-12 avenue_summer_2016,3-12 avenue,2016,7856.5,63517.3,0.1237
3-12 avenue_summer_2017,3-12 avenue,2017,9108.0,63517.3,0.1434
3-12 avenue_summer_2018,3-12 avenue,2018,14158.2,63517.3,0.2229
3-12 avenue_summer_2019,3-12 avenue,2019,12579.1,63517.3,0.198
3-12 avenue_summer_2021,3-12 avenue,2021,167.0,63517.3,0.0026
3-12 avenue_summer_2023,3-12 avenue,2023,26532.0,63517.3,0.4177
3-12 avenue_summer_2024,3-12 avenue,2024,440.0,63517.3,0.0069
3-12 avenue_summer_2025,3-12 avenue,2025,300.0,63517.3,0.0047
3-12 street_summer_2004,3-12 street,2004,3311.1,20616.4,0.1606
3-12 street_summer_2010,3-12 street,2010,19277.0,20616.4,0.935
3-12 street_summer_2020,3-12 street,2020,14376.7,20616.4,0.6973
3-12 street_summer_2021,3-12 street,2021,2853.3,20616.4,0.1384
3-12 street_summer_2024,3-12 street,2024,4383.0,20616.4,0.2126
3-13 avenue_summer_2005,3-13 avenue,2005,29140.1,63860.4,0.4563
3-13 avenue_summer_2006,3-13 avenue,2006,32742.4,63860.4,0.5127
3-13 avenue_summer_2014,3-13 avenue,2014,6727.1,63860.4,0.1053
3-13 avenue_summer_2017,3-13 avenue,2017,12931.1,63860.4,0.2025
3-13 avenue_summer_2018,3-13 avenue,2018,14011.6,63860.4,0.2194
3-13 avenue_summer_2021,3-13 avenue,2021,14433.7,63860.4,0.226
3-13 avenue_summer_2024,3-13 avenue,2024,453.0,63860.4,0.0071
3-13 avenue_summer_2025,3-13 avenue,2025,20209.0,63860.4,0.3165
3-13 street_summer_2004,3-13 street,2004,15442.9,20201.1,0.7645
3-13 street_summer_2013,3-13 street,2013,23840.0,20201.1,1.1801
3-13 street_summer_2019,3-13 street,2019,23066.7,20201.1,1.1419
3-14 avenue_summer_2003,3-14 avenue,2003,23679.6,77622.3,0.3051
3-14 avenue_summer_2004,3-14 avenue,2004,10456.7,77622.3,0.1347
3-14 avenue_summer_2010,3-14 avenue,2010,28023.0,77622.3,0.361
3-14 avenue_summer_2015,3-14 avenue,2015,35590.5,77622.3,0.4585
3-14 avenue_summer_2017,3-14 avenue,2017,14373.4,77622.3,0.1852
3-14 avenue_summer_2019,3-14 avenue,2019,30065.6,77622.3,0.3873
3-14 avenue_summer_2024,3-14 avenue,2024,293.0,77622.3,0.0038
3-14 avenue_summer_2025,3-14 avenue,2025,31999.0,77622.3,0.4122
3-14 street_summer_2004,3-14 street,2004,7191.4,19755.9,0.364
3-14 street_summer_2010,3-14 street,2010,19035.0,19755.9,0.9635
3-14 street_summer_2015,3-14 street,2015,5366.7,19755.9,0.2717
3-14 street_summer_2021,3-14 street,2021,11413.4,19755.9,0.5777
3-15 avenue_summer_2006,3-15 avenue,2006,35280.7,74874.2,0.4712
3-15 avenue_summer_2008,3-15 avenue,2008,69901.0,74874.2,0.9336
3-15 avenue_summer_2016,3-15 avenue,2016,66932.4,74874.2,0.8939
3-15 avenue_summer_2018,3-15 avenue,2018,37011.4,74874.2,0.4943
3-15 avenue_summer_2019,3-15 avenue,2019,13615.6,74874.2,0.1818
3-15 avenue_summer_2020,3-15 avenue,2020,14990.0,74874.2,0.2002
3-15 avenue_summer_2021,3-15 avenue,2021,167.0,74874.2,0.0022
3-15 avenue_summer_2022,3-15 avenue,2022,196.0,74874.2,0.0026
3-15 avenue_summer_2023,3-15 avenue,2023,225.0,74874.2,0.003
3-15 avenue_summer_2024,3-15 avenue,2024,400.0,74874.2,0.0053
3-15 avenue_summer_2025,3-15 avenue,2025,233.0,74874.2,0.0031
3-15 street_summer_2015,3-15 street,2015,24974.4,21943.3,1.1381
3-15 street_summer_2018,3-15 street,2018,4559.5,21943.3,0.2078
3-16 avenue_summer_2004,3-16 avenue,2004,56459.1,68146.6,0.8285
3-16 avenue_summer_2008,3-16 avenue,2008,20428.0,68146.6,0.2998
3-16 avenue_summer_2013,3-16 avenue,2013,23301.4,68146.6,0.3419
3-16 avenue_summer_2016,3-16 avenue,2016,15270.2,68146.6,0.2241
3-16 avenue_summer_2018,3-16 avenue,2018,20362.2,68146.6,0.2988
3-16 avenue_summer_2020,3-16 avenue,2020,38016.7,68146.6,0.5579
3-16 avenue_summer_2022,3-16 avenue,2022,189.0,68146.6,0.0028
3-16 avenue_summer_2023,3-16 avenue,2023,17641.0,68146.6,0.2589
3-16 avenue_summer_2024,3-16 avenue,2024,400.0,68146.6,0.0059
3-16 avenue_summer_2025,3-16 avenue,2025,227.0,68146.6,0.0033
3-16 street_summer_2014,3-16 street,2014,29366.7,20645.2,1.4224
3-16 street_summer_2020,3-16 street,2020,26060.0,20645.2,1.2623
3-16 street_summer_2025,3-16 street,2025,131.0,20645.2,0.0063
3-17 avenue_summer_2005,3-17 avenue,2005,18127.5,68071.3,0.2663
3-17 avenue_summer_2011,3-17 avenue,2011,9407.1,68071.3,0.1382
3-17 avenue_summer_2012,3-17 avenue,2012,24584.9,68071.3,0.3612
3-17 avenue_summer_2013,3-17 avenue,2013,5289.8,68071.3,0.0777
3-17 avenue_summer_2017,3-17 avenue,2017,6678.2,68071.3,0.0981
3-17 avenue_summer_2018,3-17 avenue,2018,24074.6,68071.3,0.3537
3-17 avenue_summer_2019,3-17 avenue,2019,6717.3,68071.3,0.0987
3-17 avenue_summer_2022,3-17 avenue,2022,10071.0,68071.3,0.1479
3-17 avenue_summer_2023,3-17 avenue,2023,225.0,68071.3,0.0033
3-17 avenue_summer_2024,3-17 avenue,2024,413.0,68071.3,0.0061
3-17 avenue_summer_2025,3-17 avenue,2025,7806.0,68071.3,0.1147
3-17 court_summer_2012,3-17 court,2012,1707.6,493.5,3.4602
3-17 street_summer_2009,3-17 street,2009,14397.0,21090.3,0.6826
3-17 street_summer_2010,3-17 street,2010,25840.0,21090.3,1.2252
3-17 street_summer_2016,3-17 street,2016,5856.7,21090.3,0.2777
3-17 street_summer_2019,3-17 street,2019,28026.6,21090.3,1.3289
3-17 street_summer_2020,3-17 street,2020,5940.0,21090.3,0.2816
3-17 street_summer_2025,3-17 street,2025,6186.0,21090.3,0.2933
3-17 street_summer_2026,3-17 street,2026,15028.0,21090.3,0.7126
3-18 avenue_summer_2004,3-18 avenue,2004,85855.6,83889.2,1.0234
3-18 avenue_summer_2005,3-18 avenue,2005,85878.4,83889.2,1.0237
3-18 avenue_summer_2015,3-18 avenue,2015,70927.6,83889.2,0.8455
3-18 avenue_summer_2016,3-18 avenue,2016,37666.7,83889.2,0.449
3-18 avenue_summer_2019,3-18 avenue,2019,64712.2,83889.2,0.7714
3-18 avenue_summer_2022,3-18 avenue,2022,174.0,83889.2,0.0021
3-18 avenue_summer_2024,3-18 avenue,2024,400.0,83889.2,0.0048
3-18 avenue_summer_2025,3-18 avenue,2025,227.0,83889.2,0.0027
3-18 street_summer_2011,3-18 street,2011,82756.3,24532.3,3.3734
3-18 street_summer_2017,3-18 street,2017,14993.3,24532.3,0.6112
3-18 street_summer_2019,3-18 street,2019,2993.3,24532.3,0.122
3-18 street_summer_2025,3-18 street,2025,149.0,24532.3,0.0061
3-19 avenue_summer_2005,3-19 avenue,2005,15206.9,56472.5,0.2693
3-19 avenue_summer_2008,3-19 avenue,2008,40275.0,56472.5,0.7132
3-19 avenue_summer_2012,3-19 avenue,2012,26737.3,56472.5,0.4735
3-19 avenue_summer_2015,3-19 avenue,2015,27444.4,56472.5,0.486
3-19 avenue_summer_2016,3-19 avenue,2016,9629.1,56472.5,0.1705
3-19 avenue_summer_2018,3-19 avenue,2018,34018.2,56472.5,0.6024
3-19 avenue_summer_2019,3-19 avenue,2019,19165.0,56472.5,0.3394
3-19 avenue_summer_2021,3-19 avenue,2021,167.0,56472.5,0.003
3-19 avenue_summer_2023,3-19 avenue,2023,8935.0,56472.5,0.1582
3-19 avenue_summer_2024,3-19 avenue,2024,280.0,56472.5,0.005
3-19 avenue_summer_2025,3-19 avenue,2025,140.0,56472.5,0.0025
3-19 lane_summer_2012,3-19 lane,2012,8352.7,1973.2,4.2331
3-19 lane_summer_2025,3-19 lane,2025,3944.0,1973.2,1.9988
3-19 street_summer_2009,3-19 street,2009,35195.0,27853.8,1.2636
3-19 street_summer_2018,3-19 street,2018,12992.4,27853.8,0.4664
3-19 street_summer_2019,3-19 street,2019,17610.0,27853.8,0.6322
3-19 street_summer_2023,3-19 street,2023,2000.0,27853.8,0.0718
3-19 street_summer_2025,3-19 street,2025,156.0,27853.8,0.0056
3-2 avenue_summer_2004,3-2 avenue,2004,28054.2,57658.2,0.4866
3-2 avenue_summer_2011,3-2 avenue,2011,146657.4,57658.2,2.5436
3-2 avenue_summer_2018,3-2 avenue,2018,1216.7,57658.2,0.0211
3-2 avenue_summer_2019,3-2 avenue,2019,14004.7,57658.2,0.2429
3-2 avenue_summer_2022,3-2 avenue,2022,14507.0,57658.2,0.2516
3-2 place_summer_2017,3-2 place,2017,7688.0,4294.8,1.7901
3-2 place_summer_2024,3-2 place,2024,148.0,4294.8,0.0345
3-2 street_summer_2004,3-2 street,2004,14420.0,22900.5,0.6297
3-2 street_summer_2014,3-2 street,2014,14716.7,22900.5,0.6426
3-2 street_summer_2017,3-2 street,2017,7019.1,22900.5,0.3065
3-2 street_summer_2023,3-2 street,2023,140.0,22900.5,0.0061
3-2 street_summer_2024,3-2 street,2024,4900.0,22900.5,0.214
3-20 avenue_summer_2004,3-20 avenue,2004,67260.2,54744.7,1.2286
3-20 avenue_summer_2007,3-20 avenue,2007,26797.6,54744.7,0.4895
3-20 avenue_summer_2018,3-20 avenue,2018,26312.8,54744.7,0.4806
3-20 avenue_summer_2019,3-20 avenue,2019,5936.0,54744.7,0.1084
3-20 avenue_summer_2021,3-20 avenue,2021,14266.7,54744.7,0.2606
3-20 avenue_summer_2024,3-20 avenue,2024,353.0,54744.7,0.0064
3-20 avenue_summer_2025,3-20 avenue,2025,159.0,54744.7,0.0029
3-20 drive_summer_2012,3-20 drive,2012,1552.7,1859.2,0.8351
3-20 drive_summer_2025,3-20 drive,2025,2845.0,1859.2,1.5302
3-20 lane_summer_2007,3-20 lane,2007,7826.4,1953.2,4.007
3-20 lane_summer_2025,3-20 lane,2025,5576.0,1953.2,2.8548
3-20 street_summer_2007,3-20 street,2007,34125.0,26477.6,1.2888
3-20 street_summer_2016,3-20 street,2016,12983.4,26477.6,0.4904
3-20 street_summer_2018,3-20 street,2018,58284.5,26477.6,2.2013
3-20 street_summer_2023,3-20 street,2023,6200.0,26477.6,0.2342
3-21 avenue_summer_2007,3-21 avenue,2007,7826.4,49151.7,0.1592
3-21 avenue_summer_2012,3-21 avenue,2012,33546.5,49151.7,0.6825
3-21 avenue_summer_2013,3-21 avenue,2013,45653.4,49151.7,0.9288
3-21 avenue_summer_2018,3-21 avenue,2018,13640.6,49151.7,0.2775
3-21 avenue_summer_2020,3-21 avenue,2020,47082.7,49151.7,0.9579
3-21 avenue_summer_2024,3-21 avenue,2024,360.0,49151.7,0.0073
3-21 drive_summer_2007,3-21 drive,2007,2608.8,1929.7,1.3519
3-21 drive_summer_2025,3-21 drive,2025,2598.0,1929.7,1.3463
3-21 street_summer_2007,3-21 street,2007,18400.0,15293.3,1.2031
3-21 street_summer_2019,3-21 street,2019,32310.7,15293.3,2.1127
3-22 street_summer_2007,3-22 street,2007,28149.0,11530.6,2.4412
3-22 street_summer_2017,3-22 street,2017,9806.7,11530.6,0.8505
3-23 avenue_summer_2005,3-23 avenue,2005,26391.5,27501.8,0.9596
3-23 avenue_summer_2015,3-23 avenue,2015,4448.9,27501.8,0.1618
3-23 avenue_summer_2017,3-23 avenue,2017,15052.9,27501.8,0.5473
3-23 avenue_summer_2018,3-23 avenue,2018,13904.0,27501.8,0.5056
3-23 avenue_summer_2023,3-23 avenue,2023,233.0,27501.8,0.0085
3-23 avenue_summer_2024,3-23 avenue,2024,353.0,27501.8,0.0128
3-23 street_summer_2007,3-23 street,2007,26633.3,10741.9,2.4794
3-23 street_summer_2015,3-23 street,2015,9893.3,10741.9,0.921
3-23 street_summer_2024,3-23 street,2024,9949.0,10741.9,0.9262
3-24 avenue_summer_2007,3-24 avenue,2007,638.4,26708.1,0.0239
3-24 avenue_summer_2008,3-24 avenue,2008,1814.0,26708.1,0.0679
3-24 avenue_summer_2012,3-24 avenue,2012,12768.2,26708.1,0.4781
3-24 avenue_summer_2013,3-24 avenue,2013,22092.7,26708.1,0.8272
3-24 avenue_summer_2020,3-24 avenue,2020,29705.8,26708.1,1.1122
3-24 avenue_summer_2022,3-24 avenue,2022,249.0,26708.1,0.0093
3-24 avenue_summer_2023,3-24 avenue,2023,225.0,26708.1,0.0084
3-24 avenue_summer_2024,3-24 avenue,2024,420.0,26708.1,0.0157
3-24 avenue_summer_2025,3-24 avenue,2025,329.0,26708.1,0.0123
3-24 street_summer_2024,3-24 street,2024,7401.0,7809.8,0.9477
3-25 avenue_summer_2005,3-25 avenue,2005,20814.2,18040.0,1.1538
3-25 avenue_summer_2015,3-25 avenue,2015,14718.4,18040.0,0.8159
3-25 avenue_summer_2023,3-25 avenue,2023,19409.0,18040.0,1.0759
3-25 avenue_summer_2024,3-25 avenue,2024,200.0,18040.0,0.0111
3-25 avenue_summer_2025,3-25 avenue,2025,166.0,18040.0,0.0092
3-26 avenue_summer_2007,3-26 avenue,2007,5372.7,7725.9,0.6954
3-26 avenue_summer_2011,3-26 avenue,2011,33572.0,7725.9,4.3454
3-26 avenue_summer_2017,3-26 avenue,2017,39834.2,7725.9,5.1559
3-26 avenue_summer_2023,3-26 avenue,2023,230.0,7725.9,0.0298
3-26 avenue_summer_2024,3-26 avenue,2024,34056.0,7725.9,4.408
3-26 street_summer_2018,3-26 street,2018,30200.0,6281.7,4.8076
3-27 avenue_summer_2015,3-27 avenue,2015,6000.0,13054.3,0.4596
3-27 avenue_summer_2024,3-27 avenue,2024,17407.0,13054.3,1.3334
3-27 street_summer_2016,3-27 street,2016,5013.3,6212.0,0.807
3-27 street_summer_2018,3-27 street,2018,11410.0,6212.0,1.8368
3-28 avenue_summer_2015,3-28 avenue,2015,13322.2,9061.7,1.4702
3-28 avenue_summer_2024,3-28 avenue,2024,410.0,9061.7,0.0452
3-28 avenue_summer_2026,3-28 avenue,2026,13102.0,9061.7,1.4459
3-28 street_summer_2018,3-28 street,2018,12880.0,6246.2,2.0621
3-29 street_summer_2015,3-29 street,2015,12873.3,12250.1,1.0509
3-3 avenue_summer_2004,3-3 avenue,2004,117933.7,228874.6,0.5153
3-3 avenue_summer_2005,3-3 avenue,2005,121337.6,228874.6,0.5301
3-3 avenue_summer_2006,3-3 avenue,2006,491584.9,228874.6,2.1478
3-3 avenue_summer_2007,3-3 avenue,2007,215128.4,228874.6,0.9399
3-3 avenue_summer_2009,3-3 avenue,2009,888.0,228874.6,0.0039
3-3 avenue_summer_2014,3-3 avenue,2014,536.7,228874.6,0.0023
3-3 avenue_summer_2016,3-3 avenue,2016,94242.1,228874.6,0.4118
3-3 avenue_summer_2018,3-3 avenue,2018,43251.8,228874.6,0.189
3-3 avenue_summer_2019,3-3 avenue,2019,89033.9,228874.6,0.389
3-3 avenue_summer_2020,3-3 avenue,2020,98940.1,228874.6,0.4323
3-3 avenue_summer_2022,3-3 avenue,2022,336361.0,228874.6,1.4696
3-3 avenue_summer_2023,3-3 avenue,2023,372.0,228874.6,0.0016
3-3 place_summer_2018,3-3 place,2018,7946.7,2721.4,2.9201
3-3 place_summer_2024,3-3 place,2024,148.0,2721.4,0.0544
3-3 street_summer_2004,3-3 street,2004,7511.1,31047.3,0.2419
3-3 street_summer_2016,3-3 street,2016,23570.7,31047.3,0.7592
3-3 street_summer_2018,3-3 street,2018,17027.2,31047.3,0.5484
3-3 street_summer_2021,3-3 street,2021,668.0,31047.3,0.0215
3-3 street_summer_2023,3-3 street,2023,140.0,31047.3,0.0045
3-30 street_summer_2015,3-30 street,2015,15350.0,5790.1,2.6511
3-32 street_summer_2024,3-32 street,2024,13000.0,7936.9,1.6379
3-33 street_summer_2011,3-33 street,2011,20873.4,8304.5,2.5135
3-33 street_summer_2024,3-33 street,2024,13000.0,8304.5,1.5654
3-34 street_summer_2011,3-34 street,2011,12786.7,8303.3,1.54
3-34 street_summer_2024,3-34 street,2024,13000.0,8303.3,1.5656
3-35 street_summer_2011,3-35 street,2011,15973.4,8345.6,1.914
3-35 street_summer_2017,3-35 street,2017,2049.3,8345.6,0.2456
3-36 street_summer_2011,3-36 street,2011,15128.9,24589.6,0.6153
3-36 street_summer_2016,3-36 street,2016,19884.0,24589.6,0.8086
3-36 street_summer_2019,3-36 street,2019,17560.0,24589.6,0.7141
3-36 street_summer_2024,3-36 street,2024,6359.0,24589.6,0.2586
3-36 street_summer_2026,3-36 street,2026,8880.0,24589.6,0.3611
3-37 street_summer_2011,3-37 street,2011,13040.0,31229.8,0.4175
3-37 street_summer_2012,3-37 street,2012,100488.9,31229.8,3.2177
3-37 street_summer_2014,3-37 street,2014,13583.3,31229.8,0.4349
3-37 street_summer_2020,3-37 street,2020,19657.2,31229.8,0.6294
3-38 street_summer_2013,3-38 street,2013,14418.3,18969.6,0.7601
3-38 street_summer_2018,3-38 street,2018,25328.0,18969.6,1.3352
3-38 street_summer_2021,3-38 street,2021,8560.0,18969.6,0.4512
3-38 street_summer_2022,3-38 street,2022,167.0,18969.6,0.0088
3-39 street_summer_2002,3-39 street,2002,5590.4,57764.1,0.0968
3-39 street_summer_2010,3-39 street,2010,33614.7,57764.1,0.5819
3-39 street_summer_2011,3-39 street,2011,26472.9,57764.1,0.4583
3-39 street_summer_2018,3-39 street,2018,11114.7,57764.1,0.1924
3-39 street_summer_2021,3-39 street,2021,7133.4,57764.1,0.1235
3-39 street_summer_2022,3-39 street,2022,167.0,57764.1,0.0029
3-39 street_summer_2023,3-39 street,2023,13287.0,57764.1,0.23
3-39 street_summer_2026,3-39 street,2026,21901.0,57764.1,0.3791
3-4 avenue_summer_2005,3-4 avenue,2005,346604.5,232988.6,1.4876
3-4 avenue_summer_2006,3-4 avenue,2006,107789.2,232988.6,0.4626
3-4 avenue_summer_2007,3-4 avenue,2007,65984.0,232988.6,0.2832
3-4 avenue_summer_2010,3-4 avenue,2010,72894.0,232988.6,0.3129
3-4 avenue_summer_2016,3-4 avenue,2016,75460.0,232988.6,0.3239
3-4 avenue_summer_2021,3-4 avenue,2021,404902.3,232988.6,1.7379
3-4 avenue_summer_2023,3-4 avenue,2023,1170.0,232988.6,0.005
3-4 avenue_summer_2025,3-4 avenue,2025,47870.0,232988.6,0.2055
3-4 place_summer_2013,3-4 place,2013,8936.0,4273.9,2.0908
3-4 place_summer_2020,3-4 place,2020,8984.0,4273.9,2.1021
3-4 place_summer_2025,3-4 place,2025,97.0,4273.9,0.0227
3-4 street_summer_2014,3-4 street,2014,7350.0,20526.6,0.3581
3-4 street_summer_2018,3-4 street,2018,7640.0,20526.6,0.3722
3-4 street_summer_2021,3-4 street,2021,167.0,20526.6,0.0081
3-4 street_summer_2022,3-4 street,2022,7433.0,20526.6,0.3621
3-4 street_summer_2023,3-4 street,2023,159.0,20526.6,0.0077
3-4 street_summer_2024,3-4 street,2024,80.0,20526.6,0.0039
3-40 street_summer_2003,3-40 street,2003,16483.1,38525.1,0.4279
3-40 street_summer_2011,3-40 street,2011,27725.0,38525.1,0.7197
3-40 street_summer_2013,3-40 street,2013,14650.0,38525.1,0.3803
3-40 street_summer_2016,3-40 street,2016,12276.7,38525.1,0.3187
3-40 street_summer_2022,3-40 street,2022,167.0,38525.1,0.0043
3-40 street_summer_2023,3-40 street,2023,27884.0,38525.1,0.7238
3-41 street_summer_2011,3-41 street,2011,19674.9,41222.8,0.4773
3-41 street_summer_2014,3-41 street,2014,22680.0,41222.8,0.5502
3-41 street_summer_2019,3-41 street,2019,8080.0,41222.8,0.196
3-41 street_summer_2021,3-41 street,2021,7133.4,41222.8,0.173
3-41 street_summer_2022,3-41 street,2022,167.0,41222.8,0.0041
3-42 street_summer_2007,3-42 street,2007,23838.6,37786.9,0.6309
3-42 street_summer_2014,3-42 street,2014,12913.3,37786.9,0.3417
3-42 street_summer_2020,3-42 street,2020,15533.3,37786.9,0.4111
3-42 street_summer_2021,3-42 street,2021,17120.0,37786.9,0.4531
3-42 street_summer_2022,3-42 street,2022,167.0,37786.9,0.0044
3-43 street_summer_2009,3-43 street,2009,4986.0,41252.6,0.1209
3-43 street_summer_2012,3-43 street,2012,71821.0,41252.6,1.741
3-43 street_summer_2018,3-43 street,2018,4880.0,41252.6,0.1183
3-43 street_summer_2022,3-43 street,2022,167.0,41252.6,0.004
3-43 street_summer_2025,3-43 street,2025,17159.0,41252.6,0.4159
3-44 street_summer_2004,3-44 street,2004,45497.0,43999.0,1.034
3-44 street_summer_2005,3-44 street,2005,2156.7,43999.0,0.049
3-44 street_summer_2011,3-44 street,2011,15922.0,43999.0,0.3619
3-44 street_summer_2012,3-44 street,2012,4145.3,43999.0,0.0942
3-44 street_summer_2014,3-44 street,2014,37627.1,43999.0,0.8552
3-44 street_summer_2022,3-44 street,2022,167.0,43999.0,0.0038
3-44 street_summer_2023,3-44 street,2023,20500.0,43999.0,0.4659
3-44 street_summer_2025,3-44 street,2025,12245.0,43999.0,0.2783
3-44 street_summer_2026,3-44 street,2026,7401.0,43999.0,0.1682
3-45 street_summer_2011,3-45 street,2011,28010.6,42257.2,0.6629
3-45 street_summer_2014,3-45 street,2014,12366.6,42257.2,0.2927
3-45 street_summer_2015,3-45 street,2015,30920.0,42257.2,0.7317
3-45 street_summer_2022,3-45 street,2022,167.0,42257.2,0.004
3-45 street_summer_2023,3-45 street,2023,20466.0,42257.2,0.4843
3-46 street_summer_2008,3-46 street,2008,320.0,41934.8,0.0076
3-46 street_summer_2012,3-46 street,2012,26676.6,41934.8,0.6361
3-46 street_summer_2014,3-46 street,2014,21749.3,41934.8,0.5186
3-46 street_summer_2021,3-46 street,2021,9986.7,41934.8,0.2381
3-46 street_summer_2022,3-46 street,2022,17431.0,41934.8,0.4157
3-46 street_summer_2023,3-46 street,2023,4934.0,41934.8,0.1177
3-46 street_summer_2024,3-46 street,2024,2500.0,41934.8,0.0596
3-47 street_summer_2003,3-47 street,2003,8704.7,48162.5,0.1807
3-47 street_summer_2007,3-47 street,2007,40652.8,48162.5,0.8441
3-47 street_summer_2017,3-47 street,2017,36714.6,48162.5,0.7623
3-47 street_summer_2022,3-47 street,2022,167.0,48162.5,0.0035
3-47 street_summer_2024,3-47 street,2024,5000.0,48162.5,0.1038
3-48 street_summer_2007,3-48 street,2007,18595.0,47029.7,0.3954
3-48 street_summer_2013,3-48 street,2013,8610.0,47029.7,0.1831
3-48 street_summer_2014,3-48 street,2014,22880.0,47029.7,0.4865
