normalized_street_name_season,normalized_street_name,roadwork_season,sqyd-days,area,total_area,roadwork_factor
1-bethune street_2018,1-bethune street,2018,23298.9,11649.4,3512.3,3.3167
1-bleecker street_2023,1-bleecker street,2023,54998.0,27499.0,18723.0,1.4687
1-body of water_2019,1-body of water,2019,483999.4,483999.4,,
1-bogardus place_2021,1-bogardus place,2021,4605.2,2302.6,2494.0,0.9233
1-bowery_2020,1-bowery,2020,576291.8,288145.9,32896.6,8.7591
1-bradhurst avenue_2019,1-bradhurst avenue,2019,9882.4,4941.2,13813.1,0.3577
1-bradhurst avenue_2022,1-bradhurst avenue,2022,5264.0,2632.0,13813.1,0.1905
1-bradhurst avenue_2023,1-bradhurst avenue,2023,6690.0,3345.0,13813.1,0.2422
1-bradhurst avenue_2025,1-bradhurst avenue,2025,6754.0,3377.0,13813.1,0.2445
1-bridge street_2018,1-bridge street,2018,9880.0,4940.0,1802.8,2.7402
1-broad street_2019,1-broad street,2019,186146.6,33377.7,7932.0,4.208
1-broadway_2016,1-broadway,2016,7790.4,3895.2,466102.4,0.0084
1-broadway_2017,1-broadway,2017,3858978.9,542435.1,466102.4,1.1638
1-broadway_2018,1-broadway,2018,1557467.2,575830.5,466102.4,1.2354
1-broadway_2019,1-broadway,2019,63120.1,31560.0,466102.4,0.0677
1-broadway_2020,1-broadway,2020,182636.6,91318.3,466102.4,0.1959
1-broadway_2021,1-broadway,2021,92294.7,46147.3,466102.4,0.099
1-broadway_2022,1-broadway,2022,269747.8,130712.4,466102.4,0.2804
1-broadway_2023,1-broadway,2023,1016167.0,164688.0,466102.4,0.3533
1-broadway_2024,1-broadway,2024,151190.0,74812.0,466102.4,0.1605
1-broadway_2025,1-broadway,2025,124860.0,62430.0,466102.4,0.1339
1-broadway terrace_2016,1-broadway terrace,2016,2717.9,1358.9,2932.5,0.4634
1-broome street_2016,1-broome street,2016,18266.7,9133.4,29023.6,0.3147
1-broome street_2019,1-broome street,2019,51430.6,25253.9,29023.6,0.8701
1-broome street_2021,1-broome street,2021,336.0,168.0,29023.6,0.0058
1-broome street_2022,1-broome street,2022,34832.0,17416.0,29023.6,0.6001
1-broome street_2025,1-broome street,2025,694.0,347.0,29023.6,0.012
1-c p east drive_2019,1-c p east drive,2019,4013.3,4013.3,,
1-c p east drive_2025,1-c p east drive,2025,12438.0,6219.0,,
1-c p west drive_2017,1-c p west drive,2017,144060.0,10290.0,,
1-c p west drive_2025,1-c p west drive,2025,702576.0,16728.0,,
1-cabrini boulevard_2022,1-cabrini boulevard,2022,326.0,163.0,7372.3,0.0221
1-cabrini boulevard_2023,1-cabrini boulevard,2023,94354.0,47177.0,7372.3,6.3992
1-canal street_2024,1-canal street,2024,62998.0,31499.0,50655.4,0.6218
1-canal street_2025,1-canal street,2025,47802.0,23901.0,50655.4,0.4718
1-carlisle street_2022,1-carlisle street,2022,46.0,23.0,783.5,0.0294
1-carmine street_2023,1-carmine street,2023,7190.0,3595.0,4149.4,0.8664
1-catherine lane_2022,1-catherine lane,2022,266.0,133.0,799.9,0.1663
1-catherine slip_2016,1-catherine slip,2016,7259.9,2420.0,841.2,2.8768
1-catherine street_2016,1-catherine street,2016,54251.4,13562.8,3605.0,3.7622
1-catherine street_2022,1-catherine street,2022,204.0,102.0,3605.0,0.0283
1-catherine street_2023,1-catherine street,2023,156.0,78.0,3605.0,0.0216
1-cedar street_2022,1-cedar street,2022,222.0,111.0,4010.6,0.0277
1-center drive_2025,1-center drive,2025,260352.0,115676.0,17213.0,6.7203
1-central park east drive_2019,1-central park east drive,2019,254923.3,239743.2,,
1-central park east drive_2025,1-central park east drive,2025,46182.0,23091.0,,
1-central park lenox avenue appr_2019,1-central park lenox avenue appr,2019,14160.1,14160.1,,
1-central park path_2023,1-central park path,2023,408.0,204.0,5712.8,0.0357
1-central park powell boulevard appr_2017,1-central park powell boulevard appr,2017,127120.6,9080.0,,
1-central park west_2016,1-central park west,2016,348649.8,174324.9,87523.7,1.9917
1-central park west_2017,1-central park west,2017,1065631.9,532816.0,87523.7,6.0877
1-central park west_2019,1-central park west,2019,505376.5,252688.3,87523.7,2.8871
1-central park west_2024,1-central park west,2024,25602.0,12801.0,87523.7,0.1463
1-central park west_2025,1-central park west,2025,44212.0,22106.0,87523.7,0.2526
1-central park west drive_2017,1-central park west drive,2017,3178793.9,227056.7,,
1-central park west drive_2019,1-central park west drive,2019,37106.7,18553.4,,
1-central park west drive_2020,1-central park west drive,2020,8080.0,4040.0,,
1-central pk center drive_2019,1-central pk center drive,2019,6746.7,3373.3,,
1-centre street_2018,1-centre street,2018,19473.3,9736.6,17494.5,0.5566
1-centre street_2021,1-centre street,2021,24421.4,12210.7,17494.5,0.698
1-centre street_2022,1-centre street,2022,714.0,357.0,17494.5,0.0204
1-chambers street_2018,1-chambers street,2018,26120.0,13060.0,15393.5,0.8484
1-chambers street_2022,1-chambers street,2022,43424.0,21712.0,15393.5,1.4105
1-charles street_2018,1-charles street,2018,25025.5,6535.6,7145.4,0.9147
1-charles street_2022,1-charles street,2022,122.0,61.0,7145.4,0.0085
1-charles street_2023,1-charles street,2023,420.0,210.0,7145.4,0.0294
1-charlton street_2016,1-charlton street,2016,17769.7,8884.8,5604.4,1.5853
1-charlton street_2022,1-charlton street,2022,9870.0,4935.0,5604.4,0.8806
1-charlton street_2025,1-charlton street,2025,488.0,244.0,5604.4,0.0435
1-cherry street_2016,1-cherry street,2016,166263.0,33252.6,15555.8,2.1376
1-cherry street_2019,1-cherry street,2019,284612.2,142306.1,15555.8,9.1481
1-cherry street_2022,1-cherry street,2022,374.0,187.0,15555.8,0.012
1-chisum place_2023,1-chisum place,2023,3040.0,1520.0,1206.1,1.2603
1-christopher street_2019,1-christopher street,2019,63064.7,31532.4,11221.0,2.8101
1-christopher street_2021,1-christopher street,2021,2933.3,1466.6,11221.0,0.1307
1-christopher street_2022,1-christopher street,2022,12106.0,6053.0,11221.0,0.5394
1-christopher street_2023,1-christopher street,2023,824.0,412.0,11221.0,0.0367
1-chrystie street_2016,1-chrystie street,2016,160911.8,80455.9,21614.8,3.7223
1-church street_2019,1-church street,2019,500583.1,49560.4,29011.2,1.7083
1-church street_2021,1-church street,2021,336.0,168.0,29011.2,0.0058
1-claremont avenue_2016,1-claremont avenue,2016,215260.3,79348.2,13951.8,5.6873
1-claremont avenue_2024,1-claremont avenue,2024,76092.0,38046.0,13951.8,2.727
1-clarkson street_2023,1-clarkson street,2023,280.0,140.0,5376.6,0.026
1-clarkson street_2024,1-clarkson street,2024,6322.0,3161.0,5376.6,0.5879
1-cleveland place_2022,1-cleveland place,2022,1680.0,1680.0,1794.5,0.9362
1-cleveland place_2024,1-cleveland place,2024,344.0,172.0,1794.5,0.0958
1-cliff street_2023,1-cliff street,2023,264.0,132.0,1655.3,0.0797
1-clinton street_2020,1-clinton street,2020,21882.5,10941.2,15157.5,0.7218
1-clinton street_2021,1-clinton street,2021,57235.9,28618.0,15157.5,1.888
1-clinton street_2024,1-clinton street,2024,288.0,144.0,15157.5,0.0095
1-cntrl park 7 avenue approach_2025,1-cntrl park 7 avenue approach,2025,5720.0,2860.0,,
1-columbia street_2021,1-columbia street,2021,1054733.5,527366.8,11638.9,45.3107
1-columbus avenue_2018,1-columbus avenue,2018,826839.2,413419.6,80157.3,5.1576
1-columbus avenue_2019,1-columbus avenue,2019,10720.0,5360.0,80157.3,0.0669
1-columbus avenue_2023,1-columbus avenue,2023,10952.0,5476.0,80157.3,0.0683
1-convent avenue_2022,1-convent avenue,2022,52228.0,26114.0,24606.9,1.0612
1-convent avenue_2023,1-convent avenue,2023,25520.0,12760.0,24606.9,0.5186
1-cooper square_2024,1-cooper square,2024,33878.0,16939.0,6946.3,2.4386
1-cortlandt street_2021,1-cortlandt street,2021,2108.9,1054.4,1247.1,0.8455
1-cp powell approach_2017,1-cp powell approach,2017,63560.3,4540.0,,
1-cpw 72 approach_2020,1-cpw 72 approach,2020,7700.0,3850.0,,
1-cpw 77 approach_2025,1-cpw 77 approach,2025,5752.0,2876.0,,
1-cpw 85 approach_2025,1-cpw 85 approach,2025,16002.0,8001.0,,
1-crosby street_2022,1-crosby street,2022,202.0,101.0,7761.6,0.013
1-crosby street_2023,1-crosby street,2023,228.0,114.0,7761.6,0.0147
1-crosby street_2024,1-crosby street,2024,1956.0,978.0,7761.6,0.126
1-cross bronx expwy nb et 1 b_2024,1-cross bronx expwy nb et 1 b,2024,2240.0,1120.0,,
1-dead end_2022,1-dead end,2022,458.0,229.0,,
1-desbrosses street_2023,1-desbrosses street,2023,392.0,196.0,3564.1,0.055
1-dominick street_2025,1-dominick street,2025,440.0,220.0,2814.3,0.0782
1-dongan place_2024,1-dongan place,2024,10902.0,5451.0,994.7,5.48
1-donnellon square_2023,1-donnellon square,2023,1894.0,947.0,863.9,1.0962
1-dover street_2017,1-dover street,2017,130833.8,21805.6,1848.6,11.7957
1-downing street_2020,1-downing street,2020,7570.8,3785.4,1091.9,3.4668
1-downing street_2025,1-downing street,2025,352.0,176.0,1091.9,0.1612
1-doyers street_2017,1-doyers street,2017,10714.0,10714.0,784.2,13.6623
1-doyers street_2022,1-doyers street,2022,2735.0,2735.0,784.2,3.4876
1-drive m l king jr boulevard_2023,1-drive m l king jr boulevard,2023,826.0,413.0,,
1-duane street_2021,1-duane street,2021,51045.0,25522.5,10033.5,2.5437
1-duane street_2022,1-duane street,2022,506.0,253.0,10033.5,0.0252
1-duane street_2023,1-duane street,2023,1364.0,682.0,10033.5,0.068
1-dutch street_2023,1-dutch street,2023,124.0,62.0,550.0,0.1127
1-dyckman street_2016,1-dyckman street,2016,173512.7,86756.4,33149.6,2.6171
1-dyckman street_2018,1-dyckman street,2018,191173.5,95586.8,33149.6,2.8835
1-dyckman street_2024,1-dyckman street,2024,466.0,233.0,33149.6,0.007
1-dyer avenue_2022,1-dyer avenue,2022,814.0,407.0,15659.0,0.026
1-east 1 street_2021,1-east 1 street,2021,168385.8,84192.9,6584.6,12.7863
1-east 10 street_2018,1-east 10 street,2018,22234.9,11117.5,25639.5,0.4336
1-east 10 street_2019,1-east 10 street,2019,50093.3,25046.6,25639.5,0.9769
1-east 100 street_2019,1-east 100 street,2019,115528.2,57764.1,7082.4,8.156
1-east 100 street_2024,1-east 100 street,2024,144.0,72.0,7082.4,0.0102
1-east 101 street_2021,1-east 101 street,2021,44916.4,22458.2,6448.1,3.4829
1-east 101 street_2023,1-east 101 street,2023,504.0,252.0,6448.1,0.0391
1-east 102 street_2021,1-east 102 street,2021,78242.5,39121.2,10052.7,3.8916
1-east 102 street_2023,1-east 102 street,2023,528.0,264.0,10052.7,0.0263
1-east 102 street_2024,1-east 102 street,2024,179046.0,89523.0,10052.7,8.9054
1-east 103 street_2021,1-east 103 street,2021,20317.2,10158.6,7125.3,1.4257
1-east 103 street_2023,1-east 103 street,2023,348.0,174.0,7125.3,0.0244
1-east 103 street_2024,1-east 103 street,2024,40860.0,20430.0,7125.3,2.8672
1-east 104 street_2021,1-east 104 street,2021,75445.5,37722.8,10235.5,3.6855
1-east 104 street_2023,1-east 104 street,2023,54400.0,27200.0,10235.5,2.6574
1-east 105 street_2023,1-east 105 street,2023,116528.0,58264.0,10994.0,5.2996
1-east 106 street_2017,1-east 106 street,2017,30485.9,15243.0,40106.8,0.3801
1-east 106 street_2019,1-east 106 street,2019,129639.4,48080.3,40106.8,1.1988
1-east 106 street_2023,1-east 106 street,2023,112112.0,38661.0,40106.8,0.964
1-east 107 street_2017,1-east 107 street,2017,20950.6,10475.3,6793.3,1.542
1-east 107 street_2025,1-east 107 street,2025,9276.0,4638.0,6793.3,0.6827
1-east 108 street_2017,1-east 108 street,2017,57072.6,28536.3,14213.2,2.0077
1-east 108 street_2023,1-east 108 street,2023,15008.0,7504.0,14213.2,0.528
1-east 109 street_2017,1-east 109 street,2017,64246.8,32123.4,13299.9,2.4153
1-east 11 street_2020,1-east 11 street,2020,57510.4,28755.2,18864.3,1.5243
1-east 11 street_2021,1-east 11 street,2021,336.0,168.0,18864.3,0.0089
1-east 11 street_2024,1-east 11 street,2024,11328.0,5664.0,18864.3,0.3002
1-east 110 street_2017,1-east 110 street,2017,79857.7,39928.9,12841.0,3.1095
1-east 111 street_2017,1-east 111 street,2017,88609.8,44304.9,12802.0,3.4608
1-east 112 street_2017,1-east 112 street,2017,189431.0,94715.5,10661.5,8.8839
1-east 112 street_2024,1-east 112 street,2024,124570.0,62285.0,10661.5,5.842
1-east 113 street_2016,1-east 113 street,2016,37546.6,18773.3,1581.3,11.8721
1-east 114 street_2016,1-east 114 street,2016,27568.3,13784.2,1788.0,7.7093
1-east 114 street_2022,1-east 114 street,2022,8508.0,4254.0,1788.0,2.3792
1-east 115 street_2016,1-east 115 street,2016,46665.0,23332.5,12174.1,1.9166
1-east 115 street_2022,1-east 115 street,2022,144394.0,72197.0,12174.1,5.9304
1-east 115 street_2025,1-east 115 street,2025,29136.0,14568.0,12174.1,1.1966
1-east 116 street_2019,1-east 116 street,2019,136193.8,68096.9,33954.4,2.0055
1-east 116 street_2022,1-east 116 street,2022,800.0,400.0,33954.4,0.0118
1-east 116 street_2025,1-east 116 street,2025,35852.0,17926.0,33954.4,0.5279
1-east 117 street_2022,1-east 117 street,2022,386.0,193.0,13991.2,0.0138
1-east 117 street_2023,1-east 117 street,2023,22560.0,11280.0,13991.2,0.8062
1-east 117 street_2024,1-east 117 street,2024,28114.0,14057.0,13991.2,1.0047
1-east 117 street_2025,1-east 117 street,2025,416.0,208.0,13991.2,0.0149
1-east 118 street_2022,1-east 118 street,2022,36238.0,18119.0,15696.7,1.1543
1-east 118 street_2025,1-east 118 street,2025,378.0,189.0,15696.7,0.012
1-east 119 street_2022,1-east 119 street,2022,400.0,200.0,17189.7,0.0116
1-east 119 street_2023,1-east 119 street,2023,36738.0,18369.0,17189.7,1.0686
1-east 119 street_2025,1-east 119 street,2025,436.0,218.0,17189.7,0.0127
1-east 12 street_2017,1-east 12 street,2017,182574.6,21174.2,18403.8,1.1505
1-east 12 street_2019,1-east 12 street,2019,67814.5,33907.2,18403.8,1.8424
1-east 120 street_2016,1-east 120 street,2016,599173.8,119834.8,16761.4,7.1495
1-east 120 street_2023,1-east 120 street,2023,3144.0,1572.0,16761.4,0.0938
1-east 120 street_2025,1-east 120 street,2025,450.0,225.0,16761.4,0.0134
1-east 121 street_2025,1-east 121 street,2025,440.0,220.0,10466.9,0.021
1-east 122 street_2019,1-east 122 street,2019,47539.6,23769.8,10105.8,2.3521
1-east 122 street_2025,1-east 122 street,2025,386.0,193.0,10105.8,0.0191
1-east 123 street_2025,1-east 123 street,2025,386.0,193.0,9566.5,0.0202
1-east 124 street_2019,1-east 124 street,2019,32628.2,16314.1,11270.1,1.4476
1-east 124 street_2025,1-east 124 street,2025,462.0,231.0,11270.1,0.0205
1-east 125 street_2020,1-east 125 street,2020,9917.4,4958.7,23345.0,0.2124
1-east 125 street_2021,1-east 125 street,2021,56789.5,28394.8,23345.0,1.2163
1-east 125 street_2025,1-east 125 street,2025,666.0,333.0,23345.0,0.0143
1-east 126 street_2018,1-east 126 street,2018,30109.7,10036.6,12426.0,0.8077
1-east 126 street_2020,1-east 126 street,2020,52629.9,26315.0,12426.0,2.1177
1-east 126 street_2025,1-east 126 street,2025,3582.0,1791.0,12426.0,0.1441
1-east 127 street_2025,1-east 127 street,2025,9530.0,4765.0,9782.4,0.4871
1-east 128 street_2019,1-east 128 street,2019,31934.1,15967.1,11945.9,1.3366
1-east 129 street_2018,1-east 129 street,2018,49830.5,24915.3,5348.3,4.6585
1-east 13 street_2018,1-east 13 street,2018,46853.4,9355.2,20144.0,0.4644
1-east 13 street_2023,1-east 13 street,2023,94999.0,30861.0,20144.0,1.532
1-east 130 street_2017,1-east 130 street,2017,27326.0,13663.0,5111.1,2.6732
1-east 130 street_2018,1-east 130 street,2018,3369.0,1684.5,5111.1,0.3296
1-east 131 street_2017,1-east 131 street,2017,72237.2,24079.1,5968.6,4.0343
1-east 132 street_2019,1-east 132 street,2019,18132.2,9066.1,6102.9,1.4855
1-east 135 street_2018,1-east 135 street,2018,38823.2,19411.6,7745.9,2.506
1-east 14 street_2017,1-east 14 street,2017,14058.3,2008.3,41710.2,0.0481
1-east 14 street_2018,1-east 14 street,2018,250178.6,62544.6,41710.2,1.4995
1-east 14 street_2023,1-east 14 street,2023,271459.0,86696.0,41710.2,2.0785
1-east 15 street_2016,1-east 15 street,2016,12340.0,4113.3,14123.6,0.2912
1-east 15 street_2022,1-east 15 street,2022,30612.0,15306.0,14123.6,1.0837
1-east 15 street_2024,1-east 15 street,2024,5414.0,2707.0,14123.6,0.1917
1-east 16 street_2022,1-east 16 street,2022,5768.0,2884.0,10687.5,0.2698
1-east 16 street_2024,1-east 16 street,2024,1056.0,528.0,10687.5,0.0494
1-east 17 street_2022,1-east 17 street,2022,27985.0,13992.5,11154.3,1.2544
1-east 17 street_2024,1-east 17 street,2024,13826.0,6913.0,11154.3,0.6198
1-east 18 street_2022,1-east 18 street,2022,17228.0,8614.0,12075.2,0.7134
1-east 18 street_2023,1-east 18 street,2023,1278.0,639.0,12075.2,0.0529
1-east 18 street_2024,1-east 18 street,2024,13968.0,6984.0,12075.2,0.5784
1-east 19 street_2017,1-east 19 street,2017,11547.0,5773.5,9906.6,0.5828
1-east 19 street_2022,1-east 19 street,2022,37100.0,18550.0,9906.6,1.8725
1-east 19 street_2023,1-east 19 street,2023,1278.0,639.0,9906.6,0.0645
1-east 2 street_2016,1-east 2 street,2016,7163.5,3581.8,17614.7,0.2033
1-east 2 street_2022,1-east 2 street,2022,19314.0,9657.0,17614.7,0.5482
1-east 2 street_2023,1-east 2 street,2023,55593.0,13131.0,17614.7,0.7455
1-east 20 street_2020,1-east 20 street,2020,54963.4,27481.7,22340.5,1.2301
1-east 20 street_2022,1-east 20 street,2022,9386.0,4693.0,22340.5,0.2101
1-east 20 street_2023,1-east 20 street,2023,1284.0,642.0,22340.5,0.0287
1-east 21 street_2017,1-east 21 street,2017,1872.3,936.1,9565.3,0.0979
1-east 21 street_2020,1-east 21 street,2020,57758.2,28879.1,9565.3,3.0192
1-east 21 street_2023,1-east 21 street,2023,10284.0,5142.0,9565.3,0.5376
1-east 22 street_2017,1-east 22 street,2017,1183.7,591.8,10875.2,0.0544
1-east 22 street_2020,1-east 22 street,2020,36673.3,18336.6,10875.2,1.6861
1-east 22 street_2024,1-east 22 street,2024,9948.0,4974.0,10875.2,0.4574
1-east 23 street_2020,1-east 23 street,2020,108133.8,54066.9,25697.2,2.104
1-east 23 street_2021,1-east 23 street,2021,28289.5,14144.8,25697.2,0.5504
1-east 24 street_2022,1-east 24 street,2022,348.0,174.0,12030.9,0.0145
1-east 24 street_2023,1-east 24 street,2023,6952.0,3476.0,12030.9,0.2889
1-east 25 street_2020,1-east 25 street,2020,36790.9,18395.5,12555.4,1.4651
1-east 25 street_2022,1-east 25 street,2022,348.0,174.0,12555.4,0.0139
1-east 25 street_2024,1-east 25 street,2024,13196.0,6598.0,12555.4,0.5255
1-east 26 street_2016,1-east 26 street,2016,8826.6,4413.3,14524.7,0.3038
1-east 26 street_2019,1-east 26 street,2019,28913.4,14456.7,14524.7,0.9953
1-east 26 street_2022,1-east 26 street,2022,6216.0,3108.0,14524.7,0.214
1-east 26 street_2023,1-east 26 street,2023,17233.0,7853.0,14524.7,0.5407
1-east 27 street_2016,1-east 27 street,2016,93096.0,12168.0,11462.2,1.0616
1-east 27 street_2019,1-east 27 street,2019,32879.5,16439.8,11462.2,1.4343
1-east 27 street_2022,1-east 27 street,2022,368.0,184.0,11462.2,0.0161
1-east 28 street_2016,1-east 28 street,2016,37043.0,18521.5,11330.1,1.6347
1-east 28 street_2022,1-east 28 street,2022,17144.0,8572.0,11330.1,0.7566
1-east 29 street_2016,1-east 29 street,2016,22985.4,7661.8,13438.5,0.5701
1-east 29 street_2022,1-east 29 street,2022,16180.0,8090.0,13438.5,0.602
1-east 3 street_2016,1-east 3 street,2016,355523.6,51880.8,14943.0,3.4719
1-east 3 street_2022,1-east 3 street,2022,81364.0,40682.0,14943.0,2.7225
1-east 30 street_2022,1-east 30 street,2022,37144.0,18572.0,15528.3,1.196
1-east 30 street_2023,1-east 30 street,2023,19190.0,7884.0,15528.3,0.5077
1-east 31 street_2020,1-east 31 street,2020,22327.0,11163.5,9762.5,1.1435
1-east 31 street_2022,1-east 31 street,2022,7220.0,3610.0,9762.5,0.3698
1-east 32 street_2022,1-east 32 street,2022,16256.0,8128.0,13486.6,0.6027
1-east 33 street_2019,1-east 33 street,2019,7221.1,3610.6,15829.0,0.2281
1-east 33 street_2022,1-east 33 street,2022,13020.0,6510.0,15829.0,0.4113
1-east 34 street_2022,1-east 34 street,2022,532.0,266.0,23445.3,0.0113
1-east 34 street_2023,1-east 34 street,2023,52767.0,25135.0,23445.3,1.0721
